Questions,Negative Retrieved Index
Do you know how many mirrors exist?,"['knod', 'knod_2']"
Do you know how many mirrors exist?,"['low round table', 'low round table_1']"
Do you know how many mirrors exist?,"['mac', 'mac_1']"
Do you know how many mirrors exist?,"['mac keyboard', 'mac keyboard_1']"
Do you know how many mirrors exist?,"['mac mouse', 'mac mouse_1']"
Do you know how many mirrors exist?,"['relax room door', 'relax room door_1']"
Do you know how many mirrors exist?,"['selia', 'selia_1']"
Do you know how many mirrors exist?,"['selia', 'selia_2']"
Do you know how many mirrors exist?,"['shower', 'shower_1']"
Do you know how many mirrors exist?,"['stair', 'stair_1']"
Do you know how many mirrors exist?,"['toilet', 'toilet_1']"
Do you know how many mirrors exist?,"['towel', 'towel_1']"
Do you know how many mirrors exist?,"['towel', 'towel_2']"
Do you know how many mirrors exist?,"['towel', 'towel_3']"
Do you know how many mirrors exist?,"['towel', 'towel_4']"
What's the number of mirrors present?,"['alseda', 'alseda_1']"
What's the number of mirrors present?,"['alseda', 'alseda_2']"
What's the number of mirrors present?,"['alu chair', 'alu chair_1']"
What's the number of mirrors present?,"['aspen tree', 'aspen tree_1']"
What's the number of mirrors present?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the number of mirrors present?,"['bathroom door', 'bathroom door_1']"
What's the number of mirrors present?,"['bedroom door', 'bedroom door_1']"
What's the number of mirrors present?,"['bedside table', 'bedside table_1']"
What's the number of mirrors present?,"['courtyard door', 'courtyard door_1']"
What's the number of mirrors present?,"['courtyard door', 'courtyard door_2']"
What's the number of mirrors present?,"['courtyard door', 'courtyard door_3']"
What's the number of mirrors present?,"['courtyard stair', 'courtyard stair_1']"
What's the number of mirrors present?,"['hemnes drawer', 'hemnes drawer_1']"
What's the number of mirrors present?,"['hemnes drawer', 'hemnes drawer_2']"
What's the number of mirrors present?,"['hemnes shelf', 'hemnes shelf_1']"
What's the number of mirrors present?,"['ikea superfront', 'ikea superfront_1']"
What's the number of mirrors present?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the number of mirrors present?,"['kitchen', 'kitchen_1']"
What's the number of mirrors present?,"['kitchen accessory', 'kitchen accessory_1']"
What's the number of mirrors present?,"['kitchen hood', 'kitchen hood_1']"
What's the number of mirrors present?,"['knod', 'knod_1']"
What's the number of mirrors present?,"['knod', 'knod_2']"
What's the number of mirrors present?,"['low round table', 'low round table_1']"
What's the number of mirrors present?,"['mac', 'mac_1']"
What's the number of mirrors present?,"['mac keyboard', 'mac keyboard_1']"
What's the number of mirrors present?,"['mac mouse', 'mac mouse_1']"
What's the number of mirrors present?,"['relax room door', 'relax room door_1']"
What's the number of mirrors present?,"['selia', 'selia_1']"
What's the number of mirrors present?,"['selia', 'selia_2']"
What's the number of mirrors present?,"['shower', 'shower_1']"
What's the number of mirrors present?,"['stair', 'stair_1']"
What's the number of mirrors present?,"['toilet', 'toilet_1']"
What's the number of mirrors present?,"['towel', 'towel_1']"
What's the number of mirrors present?,"['towel', 'towel_2']"
What's the number of mirrors present?,"['towel', 'towel_3']"
What's the number of mirrors present?,"['towel', 'towel_4']"
How many relax room doors are there?,"['alseda', 'alseda_1']"
How many relax room doors are there?,"['alseda', 'alseda_2']"
How many relax room doors are there?,"['alu chair', 'alu chair_1']"
How many relax room doors are there?,"['aspen tree', 'aspen tree_1']"
How many relax room doors are there?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
How many relax room doors are there?,"['bathroom door', 'bathroom door_1']"
How many relax room doors are there?,"['bedroom door', 'bedroom door_1']"
How many relax room doors are there?,"['bedside table', 'bedside table_1']"
How many relax room doors are there?,"['courtyard door', 'courtyard door_1']"
How many relax room doors are there?,"['courtyard door', 'courtyard door_2']"
How many relax room doors are there?,"['courtyard door', 'courtyard door_3']"
How many relax room doors are there?,"['courtyard stair', 'courtyard stair_1']"
How many relax room doors are there?,"['hemnes drawer', 'hemnes drawer_1']"
How many relax room doors are there?,"['hemnes drawer', 'hemnes drawer_2']"
How many relax room doors are there?,"['hemnes shelf', 'hemnes shelf_1']"
How many relax room doors are there?,"['ikea superfront', 'ikea superfront_1']"
How many relax room doors are there?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
How many relax room doors are there?,"['kitchen', 'kitchen_1']"
How many relax room doors are there?,"['kitchen accessory', 'kitchen accessory_1']"
How many relax room doors are there?,"['kitchen hood', 'kitchen hood_1']"
How many relax room doors are there?,"['knod', 'knod_1']"
How many relax room doors are there?,"['knod', 'knod_2']"
How many relax room doors are there?,"['low round table', 'low round table_1']"
How many relax room doors are there?,"['mac', 'mac_1']"
How many relax room doors are there?,"['mac keyboard', 'mac keyboard_1']"
How many relax room doors are there?,"['mac mouse', 'mac mouse_1']"
How many relax room doors are there?,"['mirror', 'mirror_1']"
How many relax room doors are there?,"['selia', 'selia_1']"
How many relax room doors are there?,"['selia', 'selia_2']"
How many relax room doors are there?,"['shower', 'shower_1']"
How many relax room doors are there?,"['stair', 'stair_1']"
How many relax room doors are there?,"['toilet', 'toilet_1']"
How many relax room doors are there?,"['towel', 'towel_1']"
How many relax room doors are there?,"['towel', 'towel_2']"
How many relax room doors are there?,"['towel', 'towel_3']"
How many relax room doors are there?,"['towel', 'towel_4']"
Could you count the number of relax room doors?,"['alseda', 'alseda_1']"
Could you count the number of relax room doors?,"['alseda', 'alseda_2']"
Could you count the number of relax room doors?,"['alu chair', 'alu chair_1']"
Could you count the number of relax room doors?,"['aspen tree', 'aspen tree_1']"
Could you count the number of relax room doors?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Could you count the number of relax room doors?,"['bathroom door', 'bathroom door_1']"
Could you count the number of relax room doors?,"['bedroom door', 'bedroom door_1']"
Could you count the number of relax room doors?,"['bedside table', 'bedside table_1']"
Could you count the number of relax room doors?,"['courtyard door', 'courtyard door_1']"
Could you count the number of relax room doors?,"['courtyard door', 'courtyard door_2']"
Could you count the number of relax room doors?,"['courtyard door', 'courtyard door_3']"
Could you count the number of relax room doors?,"['courtyard stair', 'courtyard stair_1']"
Could you count the number of relax room doors?,"['hemnes drawer', 'hemnes drawer_1']"
Could you count the number of relax room doors?,"['hemnes drawer', 'hemnes drawer_2']"
Could you count the number of relax room doors?,"['hemnes shelf', 'hemnes shelf_1']"
Could you count the number of relax room doors?,"['ikea superfront', 'ikea superfront_1']"
Could you count the number of relax room doors?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Could you count the number of relax room doors?,"['kitchen', 'kitchen_1']"
Could you count the number of relax room doors?,"['kitchen accessory', 'kitchen accessory_1']"
Could you count the number of relax room doors?,"['kitchen hood', 'kitchen hood_1']"
Could you count the number of relax room doors?,"['knod', 'knod_1']"
Could you count the number of relax room doors?,"['knod', 'knod_2']"
Could you count the number of relax room doors?,"['low round table', 'low round table_1']"
Could you count the number of relax room doors?,"['mac', 'mac_1']"
Could you count the number of relax room doors?,"['mac keyboard', 'mac keyboard_1']"
Could you count the number of relax room doors?,"['mac mouse', 'mac mouse_1']"
Could you count the number of relax room doors?,"['mirror', 'mirror_1']"
Could you count the number of relax room doors?,"['selia', 'selia_1']"
Could you count the number of relax room doors?,"['selia', 'selia_2']"
Could you count the number of relax room doors?,"['shower', 'shower_1']"
Could you count the number of relax room doors?,"['stair', 'stair_1']"
Could you count the number of relax room doors?,"['toilet', 'toilet_1']"
Could you count the number of relax room doors?,"['towel', 'towel_1']"
Could you count the number of relax room doors?,"['towel', 'towel_2']"
Could you count the number of relax room doors?,"['towel', 'towel_3']"
Could you count the number of relax room doors?,"['towel', 'towel_4']"
What's the total quantity of relax room doors?,"['alseda', 'alseda_1']"
What's the total quantity of relax room doors?,"['alseda', 'alseda_2']"
What's the total quantity of relax room doors?,"['alu chair', 'alu chair_1']"
What's the total quantity of relax room doors?,"['aspen tree', 'aspen tree_1']"
What's the total quantity of relax room doors?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the total quantity of relax room doors?,"['bathroom door', 'bathroom door_1']"
What's the total quantity of relax room doors?,"['bedroom door', 'bedroom door_1']"
What's the total quantity of relax room doors?,"['bedside table', 'bedside table_1']"
What's the total quantity of relax room doors?,"['courtyard door', 'courtyard door_1']"
What's the total quantity of relax room doors?,"['courtyard door', 'courtyard door_2']"
What's the total quantity of relax room doors?,"['courtyard door', 'courtyard door_3']"
What's the total quantity of relax room doors?,"['courtyard stair', 'courtyard stair_1']"
What's the total quantity of relax room doors?,"['hemnes drawer', 'hemnes drawer_1']"
What's the total quantity of relax room doors?,"['hemnes drawer', 'hemnes drawer_2']"
What's the total quantity of relax room doors?,"['hemnes shelf', 'hemnes shelf_1']"
What's the total quantity of relax room doors?,"['ikea superfront', 'ikea superfront_1']"
What's the total quantity of relax room doors?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the total quantity of relax room doors?,"['kitchen', 'kitchen_1']"
What's the total quantity of relax room doors?,"['kitchen accessory', 'kitchen accessory_1']"
What's the total quantity of relax room doors?,"['kitchen hood', 'kitchen hood_1']"
What's the total quantity of relax room doors?,"['knod', 'knod_1']"
What's the total quantity of relax room doors?,"['knod', 'knod_2']"
What's the total quantity of relax room doors?,"['low round table', 'low round table_1']"
What's the total quantity of relax room doors?,"['mac', 'mac_1']"
What's the total quantity of relax room doors?,"['mac keyboard', 'mac keyboard_1']"
What's the total quantity of relax room doors?,"['mac mouse', 'mac mouse_1']"
What's the total quantity of relax room doors?,"['mirror', 'mirror_1']"
What's the total quantity of relax room doors?,"['selia', 'selia_1']"
What's the total quantity of relax room doors?,"['selia', 'selia_2']"
What's the total quantity of relax room doors?,"['shower', 'shower_1']"
What's the total quantity of relax room doors?,"['stair', 'stair_1']"
What's the total quantity of relax room doors?,"['toilet', 'toilet_1']"
What's the total quantity of relax room doors?,"['towel', 'towel_1']"
What's the total quantity of relax room doors?,"['towel', 'towel_2']"
What's the total quantity of relax room doors?,"['towel', 'towel_3']"
What's the total quantity of relax room doors?,"['towel', 'towel_4']"
Can you provide the count of relax room doors?,"['alseda', 'alseda_1']"
Can you provide the count of relax room doors?,"['alseda', 'alseda_2']"
Can you provide the count of relax room doors?,"['alu chair', 'alu chair_1']"
Can you provide the count of relax room doors?,"['aspen tree', 'aspen tree_1']"
Can you provide the count of relax room doors?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Can you provide the count of relax room doors?,"['bathroom door', 'bathroom door_1']"
Can you provide the count of relax room doors?,"['bedroom door', 'bedroom door_1']"
Can you provide the count of relax room doors?,"['bedside table', 'bedside table_1']"
Can you provide the count of relax room doors?,"['courtyard door', 'courtyard door_1']"
Can you provide the count of relax room doors?,"['courtyard door', 'courtyard door_2']"
Can you provide the count of relax room doors?,"['courtyard door', 'courtyard door_3']"
Can you provide the count of relax room doors?,"['courtyard stair', 'courtyard stair_1']"
Can you provide the count of relax room doors?,"['hemnes drawer', 'hemnes drawer_1']"
Can you provide the count of relax room doors?,"['hemnes drawer', 'hemnes drawer_2']"
Can you provide the count of relax room doors?,"['hemnes shelf', 'hemnes shelf_1']"
Can you provide the count of relax room doors?,"['ikea superfront', 'ikea superfront_1']"
Can you provide the count of relax room doors?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Can you provide the count of relax room doors?,"['kitchen', 'kitchen_1']"
Can you provide the count of relax room doors?,"['kitchen accessory', 'kitchen accessory_1']"
Can you provide the count of relax room doors?,"['kitchen hood', 'kitchen hood_1']"
Can you provide the count of relax room doors?,"['knod', 'knod_1']"
Can you provide the count of relax room doors?,"['knod', 'knod_2']"
Can you provide the count of relax room doors?,"['low round table', 'low round table_1']"
Can you provide the count of relax room doors?,"['mac', 'mac_1']"
Can you provide the count of relax room doors?,"['mac keyboard', 'mac keyboard_1']"
Can you provide the count of relax room doors?,"['mac mouse', 'mac mouse_1']"
Can you provide the count of relax room doors?,"['mirror', 'mirror_1']"
Can you provide the count of relax room doors?,"['selia', 'selia_1']"
Can you provide the count of relax room doors?,"['selia', 'selia_2']"
Can you provide the count of relax room doors?,"['shower', 'shower_1']"
Can you provide the count of relax room doors?,"['stair', 'stair_1']"
Can you provide the count of relax room doors?,"['toilet', 'toilet_1']"
Can you provide the count of relax room doors?,"['towel', 'towel_1']"
Can you provide the count of relax room doors?,"['towel', 'towel_2']"
Can you provide the count of relax room doors?,"['towel', 'towel_3']"
Can you provide the count of relax room doors?,"['towel', 'towel_4']"
Do you know how many relax room doors exist?,"['alseda', 'alseda_1']"
Do you know how many relax room doors exist?,"['alseda', 'alseda_2']"
Do you know how many relax room doors exist?,"['alu chair', 'alu chair_1']"
Do you know how many relax room doors exist?,"['aspen tree', 'aspen tree_1']"
Do you know how many relax room doors exist?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Do you know how many relax room doors exist?,"['bathroom door', 'bathroom door_1']"
Do you know how many relax room doors exist?,"['bedroom door', 'bedroom door_1']"
Do you know how many relax room doors exist?,"['bedside table', 'bedside table_1']"
Do you know how many relax room doors exist?,"['courtyard door', 'courtyard door_1']"
Do you know how many relax room doors exist?,"['courtyard door', 'courtyard door_2']"
Do you know how many relax room doors exist?,"['courtyard door', 'courtyard door_3']"
Do you know how many relax room doors exist?,"['courtyard stair', 'courtyard stair_1']"
Do you know how many relax room doors exist?,"['hemnes drawer', 'hemnes drawer_1']"
Do you know how many relax room doors exist?,"['hemnes drawer', 'hemnes drawer_2']"
Do you know how many relax room doors exist?,"['hemnes shelf', 'hemnes shelf_1']"
Do you know how many relax room doors exist?,"['ikea superfront', 'ikea superfront_1']"
Do you know how many relax room doors exist?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Do you know how many relax room doors exist?,"['kitchen', 'kitchen_1']"
Do you know how many relax room doors exist?,"['kitchen accessory', 'kitchen accessory_1']"
Do you know how many relax room doors exist?,"['kitchen hood', 'kitchen hood_1']"
Do you know how many relax room doors exist?,"['knod', 'knod_1']"
Do you know how many relax room doors exist?,"['knod', 'knod_2']"
Do you know how many relax room doors exist?,"['low round table', 'low round table_1']"
Do you know how many relax room doors exist?,"['mac', 'mac_1']"
Do you know how many relax room doors exist?,"['mac keyboard', 'mac keyboard_1']"
Do you know how many relax room doors exist?,"['mac mouse', 'mac mouse_1']"
Do you know how many relax room doors exist?,"['mirror', 'mirror_1']"
Do you know how many relax room doors exist?,"['selia', 'selia_1']"
Do you know how many relax room doors exist?,"['selia', 'selia_2']"
Do you know how many relax room doors exist?,"['shower', 'shower_1']"
Do you know how many relax room doors exist?,"['stair', 'stair_1']"
Do you know how many relax room doors exist?,"['toilet', 'toilet_1']"
Do you know how many relax room doors exist?,"['towel', 'towel_1']"
Do you know how many relax room doors exist?,"['towel', 'towel_2']"
Do you know how many relax room doors exist?,"['towel', 'towel_3']"
Do you know how many relax room doors exist?,"['towel', 'towel_4']"
What's the number of relax room doors present?,"['alseda', 'alseda_1']"
What's the number of relax room doors present?,"['alseda', 'alseda_2']"
What's the number of relax room doors present?,"['alu chair', 'alu chair_1']"
What's the number of relax room doors present?,"['aspen tree', 'aspen tree_1']"
What's the number of relax room doors present?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the number of relax room doors present?,"['bathroom door', 'bathroom door_1']"
What's the number of relax room doors present?,"['bedroom door', 'bedroom door_1']"
What's the number of relax room doors present?,"['bedside table', 'bedside table_1']"
What's the number of relax room doors present?,"['courtyard door', 'courtyard door_1']"
What's the number of relax room doors present?,"['courtyard door', 'courtyard door_2']"
What's the number of relax room doors present?,"['courtyard door', 'courtyard door_3']"
What's the number of relax room doors present?,"['courtyard stair', 'courtyard stair_1']"
What's the number of relax room doors present?,"['hemnes drawer', 'hemnes drawer_1']"
What's the number of relax room doors present?,"['hemnes drawer', 'hemnes drawer_2']"
What's the number of relax room doors present?,"['hemnes shelf', 'hemnes shelf_1']"
What's the number of relax room doors present?,"['ikea superfront', 'ikea superfront_1']"
What's the number of relax room doors present?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the number of relax room doors present?,"['kitchen', 'kitchen_1']"
What's the number of relax room doors present?,"['kitchen accessory', 'kitchen accessory_1']"
What's the number of relax room doors present?,"['kitchen hood', 'kitchen hood_1']"
What's the number of relax room doors present?,"['knod', 'knod_1']"
What's the number of relax room doors present?,"['knod', 'knod_2']"
What's the number of relax room doors present?,"['low round table', 'low round table_1']"
What's the number of relax room doors present?,"['mac', 'mac_1']"
What's the number of relax room doors present?,"['mac keyboard', 'mac keyboard_1']"
What's the number of relax room doors present?,"['mac mouse', 'mac mouse_1']"
What's the number of relax room doors present?,"['mirror', 'mirror_1']"
What's the number of relax room doors present?,"['selia', 'selia_1']"
What's the number of relax room doors present?,"['selia', 'selia_2']"
What's the number of relax room doors present?,"['shower', 'shower_1']"
What's the number of relax room doors present?,"['stair', 'stair_1']"
What's the number of relax room doors present?,"['toilet', 'toilet_1']"
What's the number of relax room doors present?,"['towel', 'towel_1']"
What's the number of relax room doors present?,"['towel', 'towel_2']"
What's the number of relax room doors present?,"['towel', 'towel_3']"
What's the number of relax room doors present?,"['towel', 'towel_4']"
How many selias are there?,"['alseda', 'alseda_1']"
How many selias are there?,"['alseda', 'alseda_2']"
How many selias are there?,"['alu chair', 'alu chair_1']"
How many selias are there?,"['aspen tree', 'aspen tree_1']"
How many selias are there?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
How many selias are there?,"['bathroom door', 'bathroom door_1']"
How many selias are there?,"['bedroom door', 'bedroom door_1']"
How many selias are there?,"['bedside table', 'bedside table_1']"
How many selias are there?,"['courtyard door', 'courtyard door_1']"
How many selias are there?,"['courtyard door', 'courtyard door_2']"
How many selias are there?,"['courtyard door', 'courtyard door_3']"
How many selias are there?,"['courtyard stair', 'courtyard stair_1']"
How many selias are there?,"['hemnes drawer', 'hemnes drawer_1']"
How many selias are there?,"['hemnes drawer', 'hemnes drawer_2']"
How many selias are there?,"['hemnes shelf', 'hemnes shelf_1']"
How many selias are there?,"['ikea superfront', 'ikea superfront_1']"
How many selias are there?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
How many selias are there?,"['kitchen', 'kitchen_1']"
How many selias are there?,"['kitchen accessory', 'kitchen accessory_1']"
How many selias are there?,"['kitchen hood', 'kitchen hood_1']"
How many selias are there?,"['knod', 'knod_1']"
How many selias are there?,"['knod', 'knod_2']"
How many selias are there?,"['low round table', 'low round table_1']"
How many selias are there?,"['mac', 'mac_1']"
How many selias are there?,"['mac keyboard', 'mac keyboard_1']"
How many selias are there?,"['mac mouse', 'mac mouse_1']"
How many selias are there?,"['mirror', 'mirror_1']"
How many selias are there?,"['relax room door', 'relax room door_1']"
How many selias are there?,"['shower', 'shower_1']"
How many selias are there?,"['stair', 'stair_1']"
How many selias are there?,"['toilet', 'toilet_1']"
How many selias are there?,"['towel', 'towel_1']"
How many selias are there?,"['towel', 'towel_2']"
How many selias are there?,"['towel', 'towel_3']"
How many selias are there?,"['towel', 'towel_4']"
Could you count the number of selias?,"['alseda', 'alseda_1']"
Could you count the number of selias?,"['alseda', 'alseda_2']"
Could you count the number of selias?,"['alu chair', 'alu chair_1']"
Could you count the number of selias?,"['aspen tree', 'aspen tree_1']"
Could you count the number of selias?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Could you count the number of selias?,"['bathroom door', 'bathroom door_1']"
Could you count the number of selias?,"['bedroom door', 'bedroom door_1']"
Could you count the number of selias?,"['bedside table', 'bedside table_1']"
Could you count the number of selias?,"['courtyard door', 'courtyard door_1']"
Could you count the number of selias?,"['courtyard door', 'courtyard door_2']"
Could you count the number of selias?,"['courtyard door', 'courtyard door_3']"
Could you count the number of selias?,"['courtyard stair', 'courtyard stair_1']"
Could you count the number of selias?,"['hemnes drawer', 'hemnes drawer_1']"
Could you count the number of selias?,"['hemnes drawer', 'hemnes drawer_2']"
Could you count the number of selias?,"['hemnes shelf', 'hemnes shelf_1']"
Could you count the number of selias?,"['ikea superfront', 'ikea superfront_1']"
Could you count the number of selias?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Could you count the number of selias?,"['kitchen', 'kitchen_1']"
Could you count the number of selias?,"['kitchen accessory', 'kitchen accessory_1']"
Could you count the number of selias?,"['kitchen hood', 'kitchen hood_1']"
Could you count the number of selias?,"['knod', 'knod_1']"
Could you count the number of selias?,"['knod', 'knod_2']"
Could you count the number of selias?,"['low round table', 'low round table_1']"
Could you count the number of selias?,"['mac', 'mac_1']"
Could you count the number of selias?,"['mac keyboard', 'mac keyboard_1']"
Could you count the number of selias?,"['mac mouse', 'mac mouse_1']"
Could you count the number of selias?,"['mirror', 'mirror_1']"
Could you count the number of selias?,"['relax room door', 'relax room door_1']"
Could you count the number of selias?,"['shower', 'shower_1']"
Could you count the number of selias?,"['stair', 'stair_1']"
Could you count the number of selias?,"['toilet', 'toilet_1']"
Could you count the number of selias?,"['towel', 'towel_1']"
Could you count the number of selias?,"['towel', 'towel_2']"
Could you count the number of selias?,"['towel', 'towel_3']"
Could you count the number of selias?,"['towel', 'towel_4']"
What's the total quantity of selias?,"['alseda', 'alseda_1']"
What's the total quantity of selias?,"['alseda', 'alseda_2']"
What's the total quantity of selias?,"['alu chair', 'alu chair_1']"
What's the total quantity of selias?,"['aspen tree', 'aspen tree_1']"
What's the total quantity of selias?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the total quantity of selias?,"['bathroom door', 'bathroom door_1']"
What's the total quantity of selias?,"['bedroom door', 'bedroom door_1']"
What's the total quantity of selias?,"['bedside table', 'bedside table_1']"
What's the total quantity of selias?,"['courtyard door', 'courtyard door_1']"
What's the total quantity of selias?,"['courtyard door', 'courtyard door_2']"
What's the total quantity of selias?,"['courtyard door', 'courtyard door_3']"
What's the total quantity of selias?,"['courtyard stair', 'courtyard stair_1']"
What's the total quantity of selias?,"['hemnes drawer', 'hemnes drawer_1']"
What's the total quantity of selias?,"['hemnes drawer', 'hemnes drawer_2']"
What's the total quantity of selias?,"['hemnes shelf', 'hemnes shelf_1']"
What's the total quantity of selias?,"['ikea superfront', 'ikea superfront_1']"
What's the total quantity of selias?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the total quantity of selias?,"['kitchen', 'kitchen_1']"
What's the total quantity of selias?,"['kitchen accessory', 'kitchen accessory_1']"
What's the total quantity of selias?,"['kitchen hood', 'kitchen hood_1']"
What's the total quantity of selias?,"['knod', 'knod_1']"
What's the total quantity of selias?,"['knod', 'knod_2']"
What's the total quantity of selias?,"['low round table', 'low round table_1']"
What's the total quantity of selias?,"['mac', 'mac_1']"
What's the total quantity of selias?,"['mac keyboard', 'mac keyboard_1']"
What's the total quantity of selias?,"['mac mouse', 'mac mouse_1']"
What's the total quantity of selias?,"['mirror', 'mirror_1']"
What's the total quantity of selias?,"['relax room door', 'relax room door_1']"
What's the total quantity of selias?,"['shower', 'shower_1']"
What's the total quantity of selias?,"['stair', 'stair_1']"
What's the total quantity of selias?,"['toilet', 'toilet_1']"
What's the total quantity of selias?,"['towel', 'towel_1']"
What's the total quantity of selias?,"['towel', 'towel_2']"
What's the total quantity of selias?,"['towel', 'towel_3']"
What's the total quantity of selias?,"['towel', 'towel_4']"
Can you provide the count of selias?,"['alseda', 'alseda_1']"
Can you provide the count of selias?,"['alseda', 'alseda_2']"
Can you provide the count of selias?,"['alu chair', 'alu chair_1']"
Can you provide the count of selias?,"['aspen tree', 'aspen tree_1']"
Can you provide the count of selias?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Can you provide the count of selias?,"['bathroom door', 'bathroom door_1']"
Can you provide the count of selias?,"['bedroom door', 'bedroom door_1']"
Can you provide the count of selias?,"['bedside table', 'bedside table_1']"
Can you provide the count of selias?,"['courtyard door', 'courtyard door_1']"
Can you provide the count of selias?,"['courtyard door', 'courtyard door_2']"
Can you provide the count of selias?,"['courtyard door', 'courtyard door_3']"
Can you provide the count of selias?,"['courtyard stair', 'courtyard stair_1']"
Can you provide the count of selias?,"['hemnes drawer', 'hemnes drawer_1']"
Can you provide the count of selias?,"['hemnes drawer', 'hemnes drawer_2']"
Can you provide the count of selias?,"['hemnes shelf', 'hemnes shelf_1']"
Can you provide the count of selias?,"['ikea superfront', 'ikea superfront_1']"
Can you provide the count of selias?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Can you provide the count of selias?,"['kitchen', 'kitchen_1']"
Can you provide the count of selias?,"['kitchen accessory', 'kitchen accessory_1']"
Can you provide the count of selias?,"['kitchen hood', 'kitchen hood_1']"
Can you provide the count of selias?,"['knod', 'knod_1']"
Can you provide the count of selias?,"['knod', 'knod_2']"
Can you provide the count of selias?,"['low round table', 'low round table_1']"
Can you provide the count of selias?,"['mac', 'mac_1']"
Can you provide the count of selias?,"['mac keyboard', 'mac keyboard_1']"
Can you provide the count of selias?,"['mac mouse', 'mac mouse_1']"
Can you provide the count of selias?,"['mirror', 'mirror_1']"
Can you provide the count of selias?,"['relax room door', 'relax room door_1']"
Can you provide the count of selias?,"['shower', 'shower_1']"
Can you provide the count of selias?,"['stair', 'stair_1']"
Can you provide the count of selias?,"['toilet', 'toilet_1']"
Can you provide the count of selias?,"['towel', 'towel_1']"
Can you provide the count of selias?,"['towel', 'towel_2']"
Can you provide the count of selias?,"['towel', 'towel_3']"
Can you provide the count of selias?,"['towel', 'towel_4']"
Do you know how many selias exist?,"['alseda', 'alseda_1']"
Do you know how many selias exist?,"['alseda', 'alseda_2']"
Do you know how many selias exist?,"['alu chair', 'alu chair_1']"
Do you know how many selias exist?,"['aspen tree', 'aspen tree_1']"
Do you know how many selias exist?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Do you know how many selias exist?,"['bathroom door', 'bathroom door_1']"
Do you know how many selias exist?,"['bedroom door', 'bedroom door_1']"
Do you know how many selias exist?,"['bedside table', 'bedside table_1']"
Do you know how many selias exist?,"['courtyard door', 'courtyard door_1']"
Do you know how many selias exist?,"['courtyard door', 'courtyard door_2']"
Do you know how many selias exist?,"['courtyard door', 'courtyard door_3']"
Do you know how many selias exist?,"['courtyard stair', 'courtyard stair_1']"
Do you know how many selias exist?,"['hemnes drawer', 'hemnes drawer_1']"
Do you know how many selias exist?,"['hemnes drawer', 'hemnes drawer_2']"
Do you know how many selias exist?,"['hemnes shelf', 'hemnes shelf_1']"
Do you know how many selias exist?,"['ikea superfront', 'ikea superfront_1']"
Do you know how many selias exist?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Do you know how many selias exist?,"['kitchen', 'kitchen_1']"
Do you know how many selias exist?,"['kitchen accessory', 'kitchen accessory_1']"
Do you know how many selias exist?,"['kitchen hood', 'kitchen hood_1']"
Do you know how many selias exist?,"['knod', 'knod_1']"
Do you know how many selias exist?,"['knod', 'knod_2']"
Do you know how many selias exist?,"['low round table', 'low round table_1']"
Do you know how many selias exist?,"['mac', 'mac_1']"
Do you know how many selias exist?,"['mac keyboard', 'mac keyboard_1']"
Do you know how many selias exist?,"['mac mouse', 'mac mouse_1']"
Do you know how many selias exist?,"['mirror', 'mirror_1']"
Do you know how many selias exist?,"['relax room door', 'relax room door_1']"
Do you know how many selias exist?,"['shower', 'shower_1']"
Do you know how many selias exist?,"['stair', 'stair_1']"
Do you know how many selias exist?,"['toilet', 'toilet_1']"
Do you know how many selias exist?,"['towel', 'towel_1']"
Do you know how many selias exist?,"['towel', 'towel_2']"
Do you know how many selias exist?,"['towel', 'towel_3']"
Do you know how many selias exist?,"['towel', 'towel_4']"
What's the number of selias present?,"['alseda', 'alseda_1']"
What's the number of selias present?,"['alseda', 'alseda_2']"
What's the number of selias present?,"['alu chair', 'alu chair_1']"
What's the number of selias present?,"['aspen tree', 'aspen tree_1']"
What's the number of selias present?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
