Questions,Negative Retrieved Index
What kind of material is storehouse_1 made of?,"['big house', 'big house_3']"
What kind of material is storehouse_1 made of?,"['big house', 'big house_4']"
What kind of material is storehouse_1 made of?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What kind of material is storehouse_1 made of?,"['boat', 'boat_1']"
What kind of material is storehouse_1 made of?,"['boat', 'boat_2']"
What kind of material is storehouse_1 made of?,"['boat', 'boat_3']"
What kind of material is storehouse_1 made of?,"['boat', 'boat_4']"
What kind of material is storehouse_1 made of?,"['boat', 'boat_5']"
What kind of material is storehouse_1 made of?,"['boat', 'boat_6']"
What kind of material is storehouse_1 made of?,"['crane', 'crane_1']"
What kind of material is storehouse_1 made of?,"['crane', 'crane_2']"
What kind of material is storehouse_1 made of?,"['crane', 'crane_3']"
What kind of material is storehouse_1 made of?,"['gate', 'gate_1']"
What kind of material is storehouse_1 made of?,"['gate', 'gate_2']"
What kind of material is storehouse_1 made of?,"['high roof house', 'high roof house_1']"
What kind of material is storehouse_1 made of?,"['small house', 'small house_1']"
What kind of material is storehouse_1 made of?,"['small house', 'small house_2']"
What kind of material is storehouse_1 made of?,"['small house', 'small house_3']"
What kind of material is storehouse_1 made of?,"['small house', 'small house_4']"
What kind of material is storehouse_1 made of?,"['small house', 'small house_5']"
What kind of material is storehouse_1 made of?,"['straw roof house', 'straw roof house_1']"
What kind of material is storehouse_1 made of?,"['straw roof house', 'straw roof house_2']"
What kind of material is storehouse_1 made of?,"['straw roof house', 'straw roof house_3']"
Could you describe the color of storehouse_1?,"['barracks', 'barracks_1']"
Could you describe the color of storehouse_1?,"['barracks', 'barracks_2']"
Could you describe the color of storehouse_1?,"['big house', 'big house_1']"
Could you describe the color of storehouse_1?,"['big house', 'big house_2']"
Could you describe the color of storehouse_1?,"['big house', 'big house_3']"
Could you describe the color of storehouse_1?,"['big house', 'big house_4']"
Could you describe the color of storehouse_1?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you describe the color of storehouse_1?,"['boat', 'boat_1']"
Could you describe the color of storehouse_1?,"['boat', 'boat_2']"
Could you describe the color of storehouse_1?,"['boat', 'boat_3']"
Could you describe the color of storehouse_1?,"['boat', 'boat_4']"
Could you describe the color of storehouse_1?,"['boat', 'boat_5']"
Could you describe the color of storehouse_1?,"['boat', 'boat_6']"
Could you describe the color of storehouse_1?,"['crane', 'crane_1']"
Could you describe the color of storehouse_1?,"['crane', 'crane_2']"
Could you describe the color of storehouse_1?,"['crane', 'crane_3']"
Could you describe the color of storehouse_1?,"['gate', 'gate_1']"
Could you describe the color of storehouse_1?,"['gate', 'gate_2']"
Could you describe the color of storehouse_1?,"['high roof house', 'high roof house_1']"
Could you describe the color of storehouse_1?,"['small house', 'small house_1']"
Could you describe the color of storehouse_1?,"['small house', 'small house_2']"
Could you describe the color of storehouse_1?,"['small house', 'small house_3']"
Could you describe the color of storehouse_1?,"['small house', 'small house_4']"
Could you describe the color of storehouse_1?,"['small house', 'small house_5']"
Could you describe the color of storehouse_1?,"['straw roof house', 'straw roof house_1']"
Could you describe the color of storehouse_1?,"['straw roof house', 'straw roof house_2']"
Could you describe the color of storehouse_1?,"['straw roof house', 'straw roof house_3']"
How far is storehouse_1 from the player?,"['barracks', 'barracks_1']"
How far is storehouse_1 from the player?,"['barracks', 'barracks_2']"
How far is storehouse_1 from the player?,"['big house', 'big house_1']"
How far is storehouse_1 from the player?,"['big house', 'big house_2']"
How far is storehouse_1 from the player?,"['big house', 'big house_3']"
How far is storehouse_1 from the player?,"['big house', 'big house_4']"
How far is storehouse_1 from the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How far is storehouse_1 from the player?,"['boat', 'boat_1']"
How far is storehouse_1 from the player?,"['boat', 'boat_2']"
How far is storehouse_1 from the player?,"['boat', 'boat_3']"
How far is storehouse_1 from the player?,"['boat', 'boat_4']"
How far is storehouse_1 from the player?,"['boat', 'boat_5']"
How far is storehouse_1 from the player?,"['boat', 'boat_6']"
How far is storehouse_1 from the player?,"['crane', 'crane_1']"
How far is storehouse_1 from the player?,"['crane', 'crane_2']"
How far is storehouse_1 from the player?,"['crane', 'crane_3']"
How far is storehouse_1 from the player?,"['gate', 'gate_1']"
How far is storehouse_1 from the player?,"['gate', 'gate_2']"
How far is storehouse_1 from the player?,"['high roof house', 'high roof house_1']"
How far is storehouse_1 from the player?,"['small house', 'small house_1']"
How far is storehouse_1 from the player?,"['small house', 'small house_2']"
How far is storehouse_1 from the player?,"['small house', 'small house_3']"
How far is storehouse_1 from the player?,"['small house', 'small house_4']"
How far is storehouse_1 from the player?,"['small house', 'small house_5']"
How far is storehouse_1 from the player?,"['straw roof house', 'straw roof house_1']"
How far is storehouse_1 from the player?,"['straw roof house', 'straw roof house_2']"
How far is storehouse_1 from the player?,"['straw roof house', 'straw roof house_3']"
Which direction is storehouse_1 located relative to the player?,"['barracks', 'barracks_1']"
Which direction is storehouse_1 located relative to the player?,"['barracks', 'barracks_2']"
Which direction is storehouse_1 located relative to the player?,"['big house', 'big house_1']"
Which direction is storehouse_1 located relative to the player?,"['big house', 'big house_2']"
Which direction is storehouse_1 located relative to the player?,"['big house', 'big house_3']"
Which direction is storehouse_1 located relative to the player?,"['big house', 'big house_4']"
Which direction is storehouse_1 located relative to the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Which direction is storehouse_1 located relative to the player?,"['boat', 'boat_1']"
Which direction is storehouse_1 located relative to the player?,"['boat', 'boat_2']"
Which direction is storehouse_1 located relative to the player?,"['boat', 'boat_3']"
Which direction is storehouse_1 located relative to the player?,"['boat', 'boat_4']"
Which direction is storehouse_1 located relative to the player?,"['boat', 'boat_5']"
Which direction is storehouse_1 located relative to the player?,"['boat', 'boat_6']"
Which direction is storehouse_1 located relative to the player?,"['crane', 'crane_1']"
Which direction is storehouse_1 located relative to the player?,"['crane', 'crane_2']"
Which direction is storehouse_1 located relative to the player?,"['crane', 'crane_3']"
Which direction is storehouse_1 located relative to the player?,"['gate', 'gate_1']"
Which direction is storehouse_1 located relative to the player?,"['gate', 'gate_2']"
Which direction is storehouse_1 located relative to the player?,"['high roof house', 'high roof house_1']"
Which direction is storehouse_1 located relative to the player?,"['small house', 'small house_1']"
Which direction is storehouse_1 located relative to the player?,"['small house', 'small house_2']"
Which direction is storehouse_1 located relative to the player?,"['small house', 'small house_3']"
Which direction is storehouse_1 located relative to the player?,"['small house', 'small house_4']"
Which direction is storehouse_1 located relative to the player?,"['small house', 'small house_5']"
Which direction is storehouse_1 located relative to the player?,"['straw roof house', 'straw roof house_1']"
Which direction is storehouse_1 located relative to the player?,"['straw roof house', 'straw roof house_2']"
Which direction is storehouse_1 located relative to the player?,"['straw roof house', 'straw roof house_3']"
Can you provide the location of storehouse_2?,"['barracks', 'barracks_1']"
Can you provide the location of storehouse_2?,"['barracks', 'barracks_2']"
Can you provide the location of storehouse_2?,"['big house', 'big house_1']"
Can you provide the location of storehouse_2?,"['big house', 'big house_2']"
Can you provide the location of storehouse_2?,"['big house', 'big house_3']"
Can you provide the location of storehouse_2?,"['big house', 'big house_4']"
Can you provide the location of storehouse_2?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the location of storehouse_2?,"['boat', 'boat_1']"
Can you provide the location of storehouse_2?,"['boat', 'boat_2']"
Can you provide the location of storehouse_2?,"['boat', 'boat_3']"
Can you provide the location of storehouse_2?,"['boat', 'boat_4']"
Can you provide the location of storehouse_2?,"['boat', 'boat_5']"
Can you provide the location of storehouse_2?,"['boat', 'boat_6']"
Can you provide the location of storehouse_2?,"['crane', 'crane_1']"
Can you provide the location of storehouse_2?,"['crane', 'crane_2']"
Can you provide the location of storehouse_2?,"['crane', 'crane_3']"
Can you provide the location of storehouse_2?,"['gate', 'gate_1']"
Can you provide the location of storehouse_2?,"['gate', 'gate_2']"
Can you provide the location of storehouse_2?,"['high roof house', 'high roof house_1']"
Can you provide the location of storehouse_2?,"['small house', 'small house_1']"
Can you provide the location of storehouse_2?,"['small house', 'small house_2']"
Can you provide the location of storehouse_2?,"['small house', 'small house_3']"
Can you provide the location of storehouse_2?,"['small house', 'small house_4']"
Can you provide the location of storehouse_2?,"['small house', 'small house_5']"
Can you provide the location of storehouse_2?,"['straw roof house', 'straw roof house_1']"
Can you provide the location of storehouse_2?,"['straw roof house', 'straw roof house_2']"
Can you provide the location of storehouse_2?,"['straw roof house', 'straw roof house_3']"
Can storehouse_2 be interacted with?,"['barracks', 'barracks_1']"
Can storehouse_2 be interacted with?,"['barracks', 'barracks_2']"
Can storehouse_2 be interacted with?,"['big house', 'big house_1']"
Can storehouse_2 be interacted with?,"['big house', 'big house_2']"
Can storehouse_2 be interacted with?,"['big house', 'big house_3']"
Can storehouse_2 be interacted with?,"['big house', 'big house_4']"
Can storehouse_2 be interacted with?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can storehouse_2 be interacted with?,"['boat', 'boat_1']"
Can storehouse_2 be interacted with?,"['boat', 'boat_2']"
Can storehouse_2 be interacted with?,"['boat', 'boat_3']"
Can storehouse_2 be interacted with?,"['boat', 'boat_4']"
Can storehouse_2 be interacted with?,"['boat', 'boat_5']"
Can storehouse_2 be interacted with?,"['boat', 'boat_6']"
Can storehouse_2 be interacted with?,"['crane', 'crane_1']"
Can storehouse_2 be interacted with?,"['crane', 'crane_2']"
Can storehouse_2 be interacted with?,"['crane', 'crane_3']"
Can storehouse_2 be interacted with?,"['gate', 'gate_1']"
Can storehouse_2 be interacted with?,"['gate', 'gate_2']"
Can storehouse_2 be interacted with?,"['high roof house', 'high roof house_1']"
Can storehouse_2 be interacted with?,"['small house', 'small house_1']"
Can storehouse_2 be interacted with?,"['small house', 'small house_2']"
Can storehouse_2 be interacted with?,"['small house', 'small house_3']"
Can storehouse_2 be interacted with?,"['small house', 'small house_4']"
Can storehouse_2 be interacted with?,"['small house', 'small house_5']"
Can storehouse_2 be interacted with?,"['straw roof house', 'straw roof house_1']"
Can storehouse_2 be interacted with?,"['straw roof house', 'straw roof house_2']"
Can storehouse_2 be interacted with?,"['straw roof house', 'straw roof house_3']"
What kind of material is storehouse_2 made of?,"['barracks', 'barracks_1']"
What kind of material is storehouse_2 made of?,"['barracks', 'barracks_2']"
What kind of material is storehouse_2 made of?,"['big house', 'big house_1']"
What kind of material is storehouse_2 made of?,"['big house', 'big house_2']"
What kind of material is storehouse_2 made of?,"['big house', 'big house_3']"
What kind of material is storehouse_2 made of?,"['big house', 'big house_4']"
What kind of material is storehouse_2 made of?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What kind of material is storehouse_2 made of?,"['boat', 'boat_1']"
What kind of material is storehouse_2 made of?,"['boat', 'boat_2']"
What kind of material is storehouse_2 made of?,"['boat', 'boat_3']"
What kind of material is storehouse_2 made of?,"['boat', 'boat_4']"
What kind of material is storehouse_2 made of?,"['boat', 'boat_5']"
What kind of material is storehouse_2 made of?,"['boat', 'boat_6']"
What kind of material is storehouse_2 made of?,"['crane', 'crane_1']"
What kind of material is storehouse_2 made of?,"['crane', 'crane_2']"
What kind of material is storehouse_2 made of?,"['crane', 'crane_3']"
What kind of material is storehouse_2 made of?,"['gate', 'gate_1']"
What kind of material is storehouse_2 made of?,"['gate', 'gate_2']"
What kind of material is storehouse_2 made of?,"['high roof house', 'high roof house_1']"
What kind of material is storehouse_2 made of?,"['small house', 'small house_1']"
What kind of material is storehouse_2 made of?,"['small house', 'small house_2']"
What kind of material is storehouse_2 made of?,"['small house', 'small house_3']"
What kind of material is storehouse_2 made of?,"['small house', 'small house_4']"
What kind of material is storehouse_2 made of?,"['small house', 'small house_5']"
What kind of material is storehouse_2 made of?,"['straw roof house', 'straw roof house_1']"
What kind of material is storehouse_2 made of?,"['straw roof house', 'straw roof house_2']"
What kind of material is storehouse_2 made of?,"['straw roof house', 'straw roof house_3']"
Could you describe the color of storehouse_2?,"['barracks', 'barracks_1']"
Could you describe the color of storehouse_2?,"['barracks', 'barracks_2']"
Could you describe the color of storehouse_2?,"['big house', 'big house_1']"
Could you describe the color of storehouse_2?,"['big house', 'big house_2']"
Could you describe the color of storehouse_2?,"['big house', 'big house_3']"
Could you describe the color of storehouse_2?,"['big house', 'big house_4']"
Could you describe the color of storehouse_2?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you describe the color of storehouse_2?,"['boat', 'boat_1']"
Could you describe the color of storehouse_2?,"['boat', 'boat_2']"
Could you describe the color of storehouse_2?,"['boat', 'boat_3']"
Could you describe the color of storehouse_2?,"['boat', 'boat_4']"
Could you describe the color of storehouse_2?,"['boat', 'boat_5']"
Could you describe the color of storehouse_2?,"['boat', 'boat_6']"
Could you describe the color of storehouse_2?,"['crane', 'crane_1']"
Could you describe the color of storehouse_2?,"['crane', 'crane_2']"
Could you describe the color of storehouse_2?,"['crane', 'crane_3']"
Could you describe the color of storehouse_2?,"['gate', 'gate_1']"
Could you describe the color of storehouse_2?,"['gate', 'gate_2']"
Could you describe the color of storehouse_2?,"['high roof house', 'high roof house_1']"
Could you describe the color of storehouse_2?,"['small house', 'small house_1']"
Could you describe the color of storehouse_2?,"['small house', 'small house_2']"
Could you describe the color of storehouse_2?,"['small house', 'small house_3']"
Could you describe the color of storehouse_2?,"['small house', 'small house_4']"
Could you describe the color of storehouse_2?,"['small house', 'small house_5']"
Could you describe the color of storehouse_2?,"['straw roof house', 'straw roof house_1']"
Could you describe the color of storehouse_2?,"['straw roof house', 'straw roof house_2']"
Could you describe the color of storehouse_2?,"['straw roof house', 'straw roof house_3']"
How far is storehouse_2 from the player?,"['barracks', 'barracks_1']"
How far is storehouse_2 from the player?,"['barracks', 'barracks_2']"
How far is storehouse_2 from the player?,"['big house', 'big house_1']"
How far is storehouse_2 from the player?,"['big house', 'big house_2']"
How far is storehouse_2 from the player?,"['big house', 'big house_3']"
How far is storehouse_2 from the player?,"['big house', 'big house_4']"
How far is storehouse_2 from the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How far is storehouse_2 from the player?,"['boat', 'boat_1']"
How far is storehouse_2 from the player?,"['boat', 'boat_2']"
How far is storehouse_2 from the player?,"['boat', 'boat_3']"
How far is storehouse_2 from the player?,"['boat', 'boat_4']"
How far is storehouse_2 from the player?,"['boat', 'boat_5']"
How far is storehouse_2 from the player?,"['boat', 'boat_6']"
How far is storehouse_2 from the player?,"['crane', 'crane_1']"
How far is storehouse_2 from the player?,"['crane', 'crane_2']"
How far is storehouse_2 from the player?,"['crane', 'crane_3']"
How far is storehouse_2 from the player?,"['gate', 'gate_1']"
How far is storehouse_2 from the player?,"['gate', 'gate_2']"
How far is storehouse_2 from the player?,"['high roof house', 'high roof house_1']"
How far is storehouse_2 from the player?,"['small house', 'small house_1']"
How far is storehouse_2 from the player?,"['small house', 'small house_2']"
How far is storehouse_2 from the player?,"['small house', 'small house_3']"
How far is storehouse_2 from the player?,"['small house', 'small house_4']"
How far is storehouse_2 from the player?,"['small house', 'small house_5']"
How far is storehouse_2 from the player?,"['straw roof house', 'straw roof house_1']"
How far is storehouse_2 from the player?,"['straw roof house', 'straw roof house_2']"
How far is storehouse_2 from the player?,"['straw roof house', 'straw roof house_3']"
Which direction is storehouse_2 located relative to the player?,"['barracks', 'barracks_1']"
Which direction is storehouse_2 located relative to the player?,"['barracks', 'barracks_2']"
Which direction is storehouse_2 located relative to the player?,"['big house', 'big house_1']"
Which direction is storehouse_2 located relative to the player?,"['big house', 'big house_2']"
Which direction is storehouse_2 located relative to the player?,"['big house', 'big house_3']"
Which direction is storehouse_2 located relative to the player?,"['big house', 'big house_4']"
Which direction is storehouse_2 located relative to the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Which direction is storehouse_2 located relative to the player?,"['boat', 'boat_1']"
Which direction is storehouse_2 located relative to the player?,"['boat', 'boat_2']"
Which direction is storehouse_2 located relative to the player?,"['boat', 'boat_3']"
Which direction is storehouse_2 located relative to the player?,"['boat', 'boat_4']"
Which direction is storehouse_2 located relative to the player?,"['boat', 'boat_5']"
Which direction is storehouse_2 located relative to the player?,"['boat', 'boat_6']"
Which direction is storehouse_2 located relative to the player?,"['crane', 'crane_1']"
Which direction is storehouse_2 located relative to the player?,"['crane', 'crane_2']"
Which direction is storehouse_2 located relative to the player?,"['crane', 'crane_3']"
Which direction is storehouse_2 located relative to the player?,"['gate', 'gate_1']"
Which direction is storehouse_2 located relative to the player?,"['gate', 'gate_2']"
Which direction is storehouse_2 located relative to the player?,"['high roof house', 'high roof house_1']"
Which direction is storehouse_2 located relative to the player?,"['small house', 'small house_1']"
Which direction is storehouse_2 located relative to the player?,"['small house', 'small house_2']"
Which direction is storehouse_2 located relative to the player?,"['small house', 'small house_3']"
Which direction is storehouse_2 located relative to the player?,"['small house', 'small house_4']"
Which direction is storehouse_2 located relative to the player?,"['small house', 'small house_5']"
Which direction is storehouse_2 located relative to the player?,"['straw roof house', 'straw roof house_1']"
Which direction is storehouse_2 located relative to the player?,"['straw roof house', 'straw roof house_2']"
Which direction is storehouse_2 located relative to the player?,"['straw roof house', 'straw roof house_3']"
Can you provide the location of storehouse_3?,"['barracks', 'barracks_1']"
Can you provide the location of storehouse_3?,"['barracks', 'barracks_2']"
Can you provide the location of storehouse_3?,"['big house', 'big house_1']"
Can you provide the location of storehouse_3?,"['big house', 'big house_2']"
Can you provide the location of storehouse_3?,"['big house', 'big house_3']"
Can you provide the location of storehouse_3?,"['big house', 'big house_4']"
Can you provide the location of storehouse_3?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the location of storehouse_3?,"['boat', 'boat_1']"
Can you provide the location of storehouse_3?,"['boat', 'boat_2']"
Can you provide the location of storehouse_3?,"['boat', 'boat_3']"
Can you provide the location of storehouse_3?,"['boat', 'boat_4']"
Can you provide the location of storehouse_3?,"['boat', 'boat_5']"
Can you provide the location of storehouse_3?,"['boat', 'boat_6']"
Can you provide the location of storehouse_3?,"['crane', 'crane_1']"
Can you provide the location of storehouse_3?,"['crane', 'crane_2']"
Can you provide the location of storehouse_3?,"['crane', 'crane_3']"
Can you provide the location of storehouse_3?,"['gate', 'gate_1']"
Can you provide the location of storehouse_3?,"['gate', 'gate_2']"
Can you provide the location of storehouse_3?,"['high roof house', 'high roof house_1']"
Can you provide the location of storehouse_3?,"['small house', 'small house_1']"
Can you provide the location of storehouse_3?,"['small house', 'small house_2']"
Can you provide the location of storehouse_3?,"['small house', 'small house_3']"
Can you provide the location of storehouse_3?,"['small house', 'small house_4']"
Can you provide the location of storehouse_3?,"['small house', 'small house_5']"
Can you provide the location of storehouse_3?,"['straw roof house', 'straw roof house_1']"
Can you provide the location of storehouse_3?,"['straw roof house', 'straw roof house_2']"
Can you provide the location of storehouse_3?,"['straw roof house', 'straw roof house_3']"
Can storehouse_3 be interacted with?,"['barracks', 'barracks_1']"
Can storehouse_3 be interacted with?,"['barracks', 'barracks_2']"
Can storehouse_3 be interacted with?,"['big house', 'big house_1']"
Can storehouse_3 be interacted with?,"['big house', 'big house_2']"
Can storehouse_3 be interacted with?,"['big house', 'big house_3']"
Can storehouse_3 be interacted with?,"['big house', 'big house_4']"
Can storehouse_3 be interacted with?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can storehouse_3 be interacted with?,"['boat', 'boat_1']"
Can storehouse_3 be interacted with?,"['boat', 'boat_2']"
Can storehouse_3 be interacted with?,"['boat', 'boat_3']"
Can storehouse_3 be interacted with?,"['boat', 'boat_4']"
Can storehouse_3 be interacted with?,"['boat', 'boat_5']"
Can storehouse_3 be interacted with?,"['boat', 'boat_6']"
Can storehouse_3 be interacted with?,"['crane', 'crane_1']"
Can storehouse_3 be interacted with?,"['crane', 'crane_2']"
Can storehouse_3 be interacted with?,"['crane', 'crane_3']"
Can storehouse_3 be interacted with?,"['gate', 'gate_1']"
Can storehouse_3 be interacted with?,"['gate', 'gate_2']"
Can storehouse_3 be interacted with?,"['high roof house', 'high roof house_1']"
Can storehouse_3 be interacted with?,"['small house', 'small house_1']"
Can storehouse_3 be interacted with?,"['small house', 'small house_2']"
Can storehouse_3 be interacted with?,"['small house', 'small house_3']"
Can storehouse_3 be interacted with?,"['small house', 'small house_4']"
Can storehouse_3 be interacted with?,"['small house', 'small house_5']"
Can storehouse_3 be interacted with?,"['straw roof house', 'straw roof house_1']"
Can storehouse_3 be interacted with?,"['straw roof house', 'straw roof house_2']"
Can storehouse_3 be interacted with?,"['straw roof house', 'straw roof house_3']"
What kind of material is storehouse_3 made of?,"['barracks', 'barracks_1']"
What kind of material is storehouse_3 made of?,"['barracks', 'barracks_2']"
What kind of material is storehouse_3 made of?,"['big house', 'big house_1']"
What kind of material is storehouse_3 made of?,"['big house', 'big house_2']"
What kind of material is storehouse_3 made of?,"['big house', 'big house_3']"
What kind of material is storehouse_3 made of?,"['big house', 'big house_4']"
What kind of material is storehouse_3 made of?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What kind of material is storehouse_3 made of?,"['boat', 'boat_1']"
What kind of material is storehouse_3 made of?,"['boat', 'boat_2']"
What kind of material is storehouse_3 made of?,"['boat', 'boat_3']"
What kind of material is storehouse_3 made of?,"['boat', 'boat_4']"
What kind of material is storehouse_3 made of?,"['boat', 'boat_5']"
What kind of material is storehouse_3 made of?,"['boat', 'boat_6']"
What kind of material is storehouse_3 made of?,"['crane', 'crane_1']"
What kind of material is storehouse_3 made of?,"['crane', 'crane_2']"
What kind of material is storehouse_3 made of?,"['crane', 'crane_3']"
What kind of material is storehouse_3 made of?,"['gate', 'gate_1']"
What kind of material is storehouse_3 made of?,"['gate', 'gate_2']"
What kind of material is storehouse_3 made of?,"['high roof house', 'high roof house_1']"
What kind of material is storehouse_3 made of?,"['small house', 'small house_1']"
What kind of material is storehouse_3 made of?,"['small house', 'small house_2']"
What kind of material is storehouse_3 made of?,"['small house', 'small house_3']"
What kind of material is storehouse_3 made of?,"['small house', 'small house_4']"
What kind of material is storehouse_3 made of?,"['small house', 'small house_5']"
What kind of material is storehouse_3 made of?,"['straw roof house', 'straw roof house_1']"
What kind of material is storehouse_3 made of?,"['straw roof house', 'straw roof house_2']"
What kind of material is storehouse_3 made of?,"['straw roof house', 'straw roof house_3']"
Could you describe the color of storehouse_3?,"['barracks', 'barracks_1']"
Could you describe the color of storehouse_3?,"['barracks', 'barracks_2']"
Could you describe the color of storehouse_3?,"['big house', 'big house_1']"
Could you describe the color of storehouse_3?,"['big house', 'big house_2']"
Could you describe the color of storehouse_3?,"['big house', 'big house_3']"
Could you describe the color of storehouse_3?,"['big house', 'big house_4']"
Could you describe the color of storehouse_3?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you describe the color of storehouse_3?,"['boat', 'boat_1']"
Could you describe the color of storehouse_3?,"['boat', 'boat_2']"
Could you describe the color of storehouse_3?,"['boat', 'boat_3']"
Could you describe the color of storehouse_3?,"['boat', 'boat_4']"
Could you describe the color of storehouse_3?,"['boat', 'boat_5']"
Could you describe the color of storehouse_3?,"['boat', 'boat_6']"
Could you describe the color of storehouse_3?,"['crane', 'crane_1']"
Could you describe the color of storehouse_3?,"['crane', 'crane_2']"
Could you describe the color of storehouse_3?,"['crane', 'crane_3']"
Could you describe the color of storehouse_3?,"['gate', 'gate_1']"
Could you describe the color of storehouse_3?,"['gate', 'gate_2']"
Could you describe the color of storehouse_3?,"['high roof house', 'high roof house_1']"
Could you describe the color of storehouse_3?,"['small house', 'small house_1']"
Could you describe the color of storehouse_3?,"['small house', 'small house_2']"
Could you describe the color of storehouse_3?,"['small house', 'small house_3']"
Could you describe the color of storehouse_3?,"['small house', 'small house_4']"
Could you describe the color of storehouse_3?,"['small house', 'small house_5']"
Could you describe the color of storehouse_3?,"['straw roof house', 'straw roof house_1']"
Could you describe the color of storehouse_3?,"['straw roof house', 'straw roof house_2']"
Could you describe the color of storehouse_3?,"['straw roof house', 'straw roof house_3']"
How far is storehouse_3 from the player?,"['barracks', 'barracks_1']"
How far is storehouse_3 from the player?,"['barracks', 'barracks_2']"
How far is storehouse_3 from the player?,"['big house', 'big house_1']"
How far is storehouse_3 from the player?,"['big house', 'big house_2']"
How far is storehouse_3 from the player?,"['big house', 'big house_3']"
How far is storehouse_3 from the player?,"['big house', 'big house_4']"
How far is storehouse_3 from the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How far is storehouse_3 from the player?,"['boat', 'boat_1']"
How far is storehouse_3 from the player?,"['boat', 'boat_2']"
How far is storehouse_3 from the player?,"['boat', 'boat_3']"
How far is storehouse_3 from the player?,"['boat', 'boat_4']"
How far is storehouse_3 from the player?,"['boat', 'boat_5']"
How far is storehouse_3 from the player?,"['boat', 'boat_6']"
How far is storehouse_3 from the player?,"['crane', 'crane_1']"
How far is storehouse_3 from the player?,"['crane', 'crane_2']"
How far is storehouse_3 from the player?,"['crane', 'crane_3']"
How far is storehouse_3 from the player?,"['gate', 'gate_1']"
How far is storehouse_3 from the player?,"['gate', 'gate_2']"
How far is storehouse_3 from the player?,"['high roof house', 'high roof house_1']"
How far is storehouse_3 from the player?,"['small house', 'small house_1']"
How far is storehouse_3 from the player?,"['small house', 'small house_2']"
How far is storehouse_3 from the player?,"['small house', 'small house_3']"
How far is storehouse_3 from the player?,"['small house', 'small house_4']"
How far is storehouse_3 from the player?,"['small house', 'small house_5']"
How far is storehouse_3 from the player?,"['straw roof house', 'straw roof house_1']"
How far is storehouse_3 from the player?,"['straw roof house', 'straw roof house_2']"
How far is storehouse_3 from the player?,"['straw roof house', 'straw roof house_3']"
Which direction is storehouse_3 located relative to the player?,"['barracks', 'barracks_1']"
Which direction is storehouse_3 located relative to the player?,"['barracks', 'barracks_2']"
Which direction is storehouse_3 located relative to the player?,"['big house', 'big house_1']"
Which direction is storehouse_3 located relative to the player?,"['big house', 'big house_2']"
Which direction is storehouse_3 located relative to the player?,"['big house', 'big house_3']"
Which direction is storehouse_3 located relative to the player?,"['big house', 'big house_4']"
Which direction is storehouse_3 located relative to the player?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Which direction is storehouse_3 located relative to the player?,"['boat', 'boat_1']"
Which direction is storehouse_3 located relative to the player?,"['boat', 'boat_2']"
Which direction is storehouse_3 located relative to the player?,"['boat', 'boat_3']"
Which direction is storehouse_3 located relative to the player?,"['boat', 'boat_4']"
Which direction is storehouse_3 located relative to the player?,"['boat', 'boat_5']"
Which direction is storehouse_3 located relative to the player?,"['boat', 'boat_6']"
Which direction is storehouse_3 located relative to the player?,"['crane', 'crane_1']"
Which direction is storehouse_3 located relative to the player?,"['crane', 'crane_2']"
Which direction is storehouse_3 located relative to the player?,"['crane', 'crane_3']"
Which direction is storehouse_3 located relative to the player?,"['gate', 'gate_1']"
Which direction is storehouse_3 located relative to the player?,"['gate', 'gate_2']"
Which direction is storehouse_3 located relative to the player?,"['high roof house', 'high roof house_1']"
Which direction is storehouse_3 located relative to the player?,"['small house', 'small house_1']"
Which direction is storehouse_3 located relative to the player?,"['small house', 'small house_2']"
Which direction is storehouse_3 located relative to the player?,"['small house', 'small house_3']"
Which direction is storehouse_3 located relative to the player?,"['small house', 'small house_4']"
Which direction is storehouse_3 located relative to the player?,"['small house', 'small house_5']"
Which direction is storehouse_3 located relative to the player?,"['straw roof house', 'straw roof house_1']"
Which direction is storehouse_3 located relative to the player?,"['straw roof house', 'straw roof house_2']"
Which direction is storehouse_3 located relative to the player?,"['straw roof house', 'straw roof house_3']"
Can you provide the location of straw roof house_1?,"['barracks', 'barracks_1']"
Can you provide the location of straw roof house_1?,"['barracks', 'barracks_2']"
Can you provide the location of straw roof house_1?,"['big house', 'big house_1']"
Can you provide the location of straw roof house_1?,"['big house', 'big house_2']"
Can you provide the location of straw roof house_1?,"['big house', 'big house_3']"
Can you provide the location of straw roof house_1?,"['big house', 'big house_4']"
