Questions,Negative Retrieved Index
Do you know how many storehouses exist?,"['big house', 'big house_3']"
Do you know how many storehouses exist?,"['big house', 'big house_4']"
Do you know how many storehouses exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many storehouses exist?,"['boat', 'boat_1']"
Do you know how many storehouses exist?,"['boat', 'boat_2']"
Do you know how many storehouses exist?,"['boat', 'boat_3']"
Do you know how many storehouses exist?,"['boat', 'boat_4']"
Do you know how many storehouses exist?,"['boat', 'boat_5']"
Do you know how many storehouses exist?,"['boat', 'boat_6']"
Do you know how many storehouses exist?,"['crane', 'crane_1']"
Do you know how many storehouses exist?,"['crane', 'crane_2']"
Do you know how many storehouses exist?,"['crane', 'crane_3']"
Do you know how many storehouses exist?,"['gate', 'gate_1']"
Do you know how many storehouses exist?,"['gate', 'gate_2']"
Do you know how many storehouses exist?,"['high roof house', 'high roof house_1']"
Do you know how many storehouses exist?,"['small house', 'small house_1']"
Do you know how many storehouses exist?,"['small house', 'small house_2']"
Do you know how many storehouses exist?,"['small house', 'small house_3']"
Do you know how many storehouses exist?,"['small house', 'small house_4']"
Do you know how many storehouses exist?,"['small house', 'small house_5']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_3']"
What's the number of storehouses present?,"['barracks', 'barracks_1']"
What's the number of storehouses present?,"['barracks', 'barracks_2']"
What's the number of storehouses present?,"['big house', 'big house_1']"
What's the number of storehouses present?,"['big house', 'big house_2']"
What's the number of storehouses present?,"['big house', 'big house_3']"
What's the number of storehouses present?,"['big house', 'big house_4']"
What's the number of storehouses present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of storehouses present?,"['boat', 'boat_1']"
What's the number of storehouses present?,"['boat', 'boat_2']"
What's the number of storehouses present?,"['boat', 'boat_3']"
What's the number of storehouses present?,"['boat', 'boat_4']"
What's the number of storehouses present?,"['boat', 'boat_5']"
What's the number of storehouses present?,"['boat', 'boat_6']"
What's the number of storehouses present?,"['crane', 'crane_1']"
What's the number of storehouses present?,"['crane', 'crane_2']"
What's the number of storehouses present?,"['crane', 'crane_3']"
What's the number of storehouses present?,"['gate', 'gate_1']"
What's the number of storehouses present?,"['gate', 'gate_2']"
What's the number of storehouses present?,"['high roof house', 'high roof house_1']"
What's the number of storehouses present?,"['small house', 'small house_1']"
What's the number of storehouses present?,"['small house', 'small house_2']"
What's the number of storehouses present?,"['small house', 'small house_3']"
What's the number of storehouses present?,"['small house', 'small house_4']"
What's the number of storehouses present?,"['small house', 'small house_5']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_1']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_2']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_3']"
How many storehouses are there?,"['barracks', 'barracks_1']"
How many storehouses are there?,"['barracks', 'barracks_2']"
How many storehouses are there?,"['big house', 'big house_1']"
How many storehouses are there?,"['big house', 'big house_2']"
How many storehouses are there?,"['big house', 'big house_3']"
How many storehouses are there?,"['big house', 'big house_4']"
How many storehouses are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many storehouses are there?,"['boat', 'boat_1']"
How many storehouses are there?,"['boat', 'boat_2']"
How many storehouses are there?,"['boat', 'boat_3']"
How many storehouses are there?,"['boat', 'boat_4']"
How many storehouses are there?,"['boat', 'boat_5']"
How many storehouses are there?,"['boat', 'boat_6']"
How many storehouses are there?,"['crane', 'crane_1']"
How many storehouses are there?,"['crane', 'crane_2']"
How many storehouses are there?,"['crane', 'crane_3']"
How many storehouses are there?,"['gate', 'gate_1']"
How many storehouses are there?,"['gate', 'gate_2']"
How many storehouses are there?,"['high roof house', 'high roof house_1']"
How many storehouses are there?,"['small house', 'small house_1']"
How many storehouses are there?,"['small house', 'small house_2']"
How many storehouses are there?,"['small house', 'small house_3']"
How many storehouses are there?,"['small house', 'small house_4']"
How many storehouses are there?,"['small house', 'small house_5']"
How many storehouses are there?,"['straw roof house', 'straw roof house_1']"
How many storehouses are there?,"['straw roof house', 'straw roof house_2']"
How many storehouses are there?,"['straw roof house', 'straw roof house_3']"
Could you count the number of storehouses?,"['barracks', 'barracks_1']"
Could you count the number of storehouses?,"['barracks', 'barracks_2']"
Could you count the number of storehouses?,"['big house', 'big house_1']"
Could you count the number of storehouses?,"['big house', 'big house_2']"
Could you count the number of storehouses?,"['big house', 'big house_3']"
Could you count the number of storehouses?,"['big house', 'big house_4']"
Could you count the number of storehouses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of storehouses?,"['boat', 'boat_1']"
Could you count the number of storehouses?,"['boat', 'boat_2']"
Could you count the number of storehouses?,"['boat', 'boat_3']"
Could you count the number of storehouses?,"['boat', 'boat_4']"
Could you count the number of storehouses?,"['boat', 'boat_5']"
Could you count the number of storehouses?,"['boat', 'boat_6']"
Could you count the number of storehouses?,"['crane', 'crane_1']"
Could you count the number of storehouses?,"['crane', 'crane_2']"
Could you count the number of storehouses?,"['crane', 'crane_3']"
Could you count the number of storehouses?,"['gate', 'gate_1']"
Could you count the number of storehouses?,"['gate', 'gate_2']"
Could you count the number of storehouses?,"['high roof house', 'high roof house_1']"
Could you count the number of storehouses?,"['small house', 'small house_1']"
Could you count the number of storehouses?,"['small house', 'small house_2']"
Could you count the number of storehouses?,"['small house', 'small house_3']"
Could you count the number of storehouses?,"['small house', 'small house_4']"
Could you count the number of storehouses?,"['small house', 'small house_5']"
Could you count the number of storehouses?,"['straw roof house', 'straw roof house_1']"
Could you count the number of storehouses?,"['straw roof house', 'straw roof house_2']"
Could you count the number of storehouses?,"['straw roof house', 'straw roof house_3']"
What's the total quantity of storehouses?,"['barracks', 'barracks_1']"
What's the total quantity of storehouses?,"['barracks', 'barracks_2']"
What's the total quantity of storehouses?,"['big house', 'big house_1']"
What's the total quantity of storehouses?,"['big house', 'big house_2']"
What's the total quantity of storehouses?,"['big house', 'big house_3']"
What's the total quantity of storehouses?,"['big house', 'big house_4']"
What's the total quantity of storehouses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of storehouses?,"['boat', 'boat_1']"
What's the total quantity of storehouses?,"['boat', 'boat_2']"
What's the total quantity of storehouses?,"['boat', 'boat_3']"
What's the total quantity of storehouses?,"['boat', 'boat_4']"
What's the total quantity of storehouses?,"['boat', 'boat_5']"
What's the total quantity of storehouses?,"['boat', 'boat_6']"
What's the total quantity of storehouses?,"['crane', 'crane_1']"
What's the total quantity of storehouses?,"['crane', 'crane_2']"
What's the total quantity of storehouses?,"['crane', 'crane_3']"
What's the total quantity of storehouses?,"['gate', 'gate_1']"
What's the total quantity of storehouses?,"['gate', 'gate_2']"
What's the total quantity of storehouses?,"['high roof house', 'high roof house_1']"
What's the total quantity of storehouses?,"['small house', 'small house_1']"
What's the total quantity of storehouses?,"['small house', 'small house_2']"
What's the total quantity of storehouses?,"['small house', 'small house_3']"
What's the total quantity of storehouses?,"['small house', 'small house_4']"
What's the total quantity of storehouses?,"['small house', 'small house_5']"
What's the total quantity of storehouses?,"['straw roof house', 'straw roof house_1']"
What's the total quantity of storehouses?,"['straw roof house', 'straw roof house_2']"
What's the total quantity of storehouses?,"['straw roof house', 'straw roof house_3']"
Can you provide the count of storehouses?,"['barracks', 'barracks_1']"
Can you provide the count of storehouses?,"['barracks', 'barracks_2']"
Can you provide the count of storehouses?,"['big house', 'big house_1']"
Can you provide the count of storehouses?,"['big house', 'big house_2']"
Can you provide the count of storehouses?,"['big house', 'big house_3']"
Can you provide the count of storehouses?,"['big house', 'big house_4']"
Can you provide the count of storehouses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of storehouses?,"['boat', 'boat_1']"
Can you provide the count of storehouses?,"['boat', 'boat_2']"
Can you provide the count of storehouses?,"['boat', 'boat_3']"
Can you provide the count of storehouses?,"['boat', 'boat_4']"
Can you provide the count of storehouses?,"['boat', 'boat_5']"
Can you provide the count of storehouses?,"['boat', 'boat_6']"
Can you provide the count of storehouses?,"['crane', 'crane_1']"
Can you provide the count of storehouses?,"['crane', 'crane_2']"
Can you provide the count of storehouses?,"['crane', 'crane_3']"
Can you provide the count of storehouses?,"['gate', 'gate_1']"
Can you provide the count of storehouses?,"['gate', 'gate_2']"
Can you provide the count of storehouses?,"['high roof house', 'high roof house_1']"
Can you provide the count of storehouses?,"['small house', 'small house_1']"
Can you provide the count of storehouses?,"['small house', 'small house_2']"
Can you provide the count of storehouses?,"['small house', 'small house_3']"
Can you provide the count of storehouses?,"['small house', 'small house_4']"
Can you provide the count of storehouses?,"['small house', 'small house_5']"
Can you provide the count of storehouses?,"['straw roof house', 'straw roof house_1']"
Can you provide the count of storehouses?,"['straw roof house', 'straw roof house_2']"
Can you provide the count of storehouses?,"['straw roof house', 'straw roof house_3']"
Do you know how many storehouses exist?,"['barracks', 'barracks_1']"
Do you know how many storehouses exist?,"['barracks', 'barracks_2']"
Do you know how many storehouses exist?,"['big house', 'big house_1']"
Do you know how many storehouses exist?,"['big house', 'big house_2']"
Do you know how many storehouses exist?,"['big house', 'big house_3']"
Do you know how many storehouses exist?,"['big house', 'big house_4']"
Do you know how many storehouses exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many storehouses exist?,"['boat', 'boat_1']"
Do you know how many storehouses exist?,"['boat', 'boat_2']"
Do you know how many storehouses exist?,"['boat', 'boat_3']"
Do you know how many storehouses exist?,"['boat', 'boat_4']"
Do you know how many storehouses exist?,"['boat', 'boat_5']"
Do you know how many storehouses exist?,"['boat', 'boat_6']"
Do you know how many storehouses exist?,"['crane', 'crane_1']"
Do you know how many storehouses exist?,"['crane', 'crane_2']"
Do you know how many storehouses exist?,"['crane', 'crane_3']"
Do you know how many storehouses exist?,"['gate', 'gate_1']"
Do you know how many storehouses exist?,"['gate', 'gate_2']"
Do you know how many storehouses exist?,"['high roof house', 'high roof house_1']"
Do you know how many storehouses exist?,"['small house', 'small house_1']"
Do you know how many storehouses exist?,"['small house', 'small house_2']"
Do you know how many storehouses exist?,"['small house', 'small house_3']"
Do you know how many storehouses exist?,"['small house', 'small house_4']"
Do you know how many storehouses exist?,"['small house', 'small house_5']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_3']"
What's the number of storehouses present?,"['barracks', 'barracks_1']"
What's the number of storehouses present?,"['barracks', 'barracks_2']"
What's the number of storehouses present?,"['big house', 'big house_1']"
What's the number of storehouses present?,"['big house', 'big house_2']"
What's the number of storehouses present?,"['big house', 'big house_3']"
What's the number of storehouses present?,"['big house', 'big house_4']"
What's the number of storehouses present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of storehouses present?,"['boat', 'boat_1']"
What's the number of storehouses present?,"['boat', 'boat_2']"
What's the number of storehouses present?,"['boat', 'boat_3']"
What's the number of storehouses present?,"['boat', 'boat_4']"
What's the number of storehouses present?,"['boat', 'boat_5']"
What's the number of storehouses present?,"['boat', 'boat_6']"
What's the number of storehouses present?,"['crane', 'crane_1']"
What's the number of storehouses present?,"['crane', 'crane_2']"
What's the number of storehouses present?,"['crane', 'crane_3']"
What's the number of storehouses present?,"['gate', 'gate_1']"
What's the number of storehouses present?,"['gate', 'gate_2']"
What's the number of storehouses present?,"['high roof house', 'high roof house_1']"
What's the number of storehouses present?,"['small house', 'small house_1']"
What's the number of storehouses present?,"['small house', 'small house_2']"
What's the number of storehouses present?,"['small house', 'small house_3']"
What's the number of storehouses present?,"['small house', 'small house_4']"
What's the number of storehouses present?,"['small house', 'small house_5']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_1']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_2']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_3']"
How many storehouses are there?,"['barracks', 'barracks_1']"
How many storehouses are there?,"['barracks', 'barracks_2']"
How many storehouses are there?,"['big house', 'big house_1']"
How many storehouses are there?,"['big house', 'big house_2']"
How many storehouses are there?,"['big house', 'big house_3']"
How many storehouses are there?,"['big house', 'big house_4']"
How many storehouses are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many storehouses are there?,"['boat', 'boat_1']"
How many storehouses are there?,"['boat', 'boat_2']"
How many storehouses are there?,"['boat', 'boat_3']"
How many storehouses are there?,"['boat', 'boat_4']"
How many storehouses are there?,"['boat', 'boat_5']"
How many storehouses are there?,"['boat', 'boat_6']"
How many storehouses are there?,"['crane', 'crane_1']"
How many storehouses are there?,"['crane', 'crane_2']"
How many storehouses are there?,"['crane', 'crane_3']"
How many storehouses are there?,"['gate', 'gate_1']"
How many storehouses are there?,"['gate', 'gate_2']"
How many storehouses are there?,"['high roof house', 'high roof house_1']"
How many storehouses are there?,"['small house', 'small house_1']"
How many storehouses are there?,"['small house', 'small house_2']"
How many storehouses are there?,"['small house', 'small house_3']"
How many storehouses are there?,"['small house', 'small house_4']"
How many storehouses are there?,"['small house', 'small house_5']"
How many storehouses are there?,"['straw roof house', 'straw roof house_1']"
How many storehouses are there?,"['straw roof house', 'straw roof house_2']"
How many storehouses are there?,"['straw roof house', 'straw roof house_3']"
Could you count the number of storehouses?,"['barracks', 'barracks_1']"
Could you count the number of storehouses?,"['barracks', 'barracks_2']"
Could you count the number of storehouses?,"['big house', 'big house_1']"
Could you count the number of storehouses?,"['big house', 'big house_2']"
Could you count the number of storehouses?,"['big house', 'big house_3']"
Could you count the number of storehouses?,"['big house', 'big house_4']"
Could you count the number of storehouses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of storehouses?,"['boat', 'boat_1']"
Could you count the number of storehouses?,"['boat', 'boat_2']"
Could you count the number of storehouses?,"['boat', 'boat_3']"
Could you count the number of storehouses?,"['boat', 'boat_4']"
Could you count the number of storehouses?,"['boat', 'boat_5']"
Could you count the number of storehouses?,"['boat', 'boat_6']"
Could you count the number of storehouses?,"['crane', 'crane_1']"
Could you count the number of storehouses?,"['crane', 'crane_2']"
Could you count the number of storehouses?,"['crane', 'crane_3']"
Could you count the number of storehouses?,"['gate', 'gate_1']"
Could you count the number of storehouses?,"['gate', 'gate_2']"
Could you count the number of storehouses?,"['high roof house', 'high roof house_1']"
Could you count the number of storehouses?,"['small house', 'small house_1']"
Could you count the number of storehouses?,"['small house', 'small house_2']"
Could you count the number of storehouses?,"['small house', 'small house_3']"
Could you count the number of storehouses?,"['small house', 'small house_4']"
Could you count the number of storehouses?,"['small house', 'small house_5']"
Could you count the number of storehouses?,"['straw roof house', 'straw roof house_1']"
Could you count the number of storehouses?,"['straw roof house', 'straw roof house_2']"
Could you count the number of storehouses?,"['straw roof house', 'straw roof house_3']"
What's the total quantity of storehouses?,"['barracks', 'barracks_1']"
What's the total quantity of storehouses?,"['barracks', 'barracks_2']"
What's the total quantity of storehouses?,"['big house', 'big house_1']"
What's the total quantity of storehouses?,"['big house', 'big house_2']"
What's the total quantity of storehouses?,"['big house', 'big house_3']"
What's the total quantity of storehouses?,"['big house', 'big house_4']"
What's the total quantity of storehouses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of storehouses?,"['boat', 'boat_1']"
What's the total quantity of storehouses?,"['boat', 'boat_2']"
What's the total quantity of storehouses?,"['boat', 'boat_3']"
What's the total quantity of storehouses?,"['boat', 'boat_4']"
What's the total quantity of storehouses?,"['boat', 'boat_5']"
What's the total quantity of storehouses?,"['boat', 'boat_6']"
What's the total quantity of storehouses?,"['crane', 'crane_1']"
What's the total quantity of storehouses?,"['crane', 'crane_2']"
What's the total quantity of storehouses?,"['crane', 'crane_3']"
What's the total quantity of storehouses?,"['gate', 'gate_1']"
What's the total quantity of storehouses?,"['gate', 'gate_2']"
What's the total quantity of storehouses?,"['high roof house', 'high roof house_1']"
What's the total quantity of storehouses?,"['small house', 'small house_1']"
What's the total quantity of storehouses?,"['small house', 'small house_2']"
What's the total quantity of storehouses?,"['small house', 'small house_3']"
What's the total quantity of storehouses?,"['small house', 'small house_4']"
What's the total quantity of storehouses?,"['small house', 'small house_5']"
What's the total quantity of storehouses?,"['straw roof house', 'straw roof house_1']"
What's the total quantity of storehouses?,"['straw roof house', 'straw roof house_2']"
What's the total quantity of storehouses?,"['straw roof house', 'straw roof house_3']"
Can you provide the count of storehouses?,"['barracks', 'barracks_1']"
Can you provide the count of storehouses?,"['barracks', 'barracks_2']"
Can you provide the count of storehouses?,"['big house', 'big house_1']"
Can you provide the count of storehouses?,"['big house', 'big house_2']"
Can you provide the count of storehouses?,"['big house', 'big house_3']"
Can you provide the count of storehouses?,"['big house', 'big house_4']"
Can you provide the count of storehouses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of storehouses?,"['boat', 'boat_1']"
Can you provide the count of storehouses?,"['boat', 'boat_2']"
Can you provide the count of storehouses?,"['boat', 'boat_3']"
Can you provide the count of storehouses?,"['boat', 'boat_4']"
Can you provide the count of storehouses?,"['boat', 'boat_5']"
Can you provide the count of storehouses?,"['boat', 'boat_6']"
Can you provide the count of storehouses?,"['crane', 'crane_1']"
Can you provide the count of storehouses?,"['crane', 'crane_2']"
Can you provide the count of storehouses?,"['crane', 'crane_3']"
Can you provide the count of storehouses?,"['gate', 'gate_1']"
Can you provide the count of storehouses?,"['gate', 'gate_2']"
Can you provide the count of storehouses?,"['high roof house', 'high roof house_1']"
Can you provide the count of storehouses?,"['small house', 'small house_1']"
Can you provide the count of storehouses?,"['small house', 'small house_2']"
Can you provide the count of storehouses?,"['small house', 'small house_3']"
Can you provide the count of storehouses?,"['small house', 'small house_4']"
Can you provide the count of storehouses?,"['small house', 'small house_5']"
Can you provide the count of storehouses?,"['straw roof house', 'straw roof house_1']"
Can you provide the count of storehouses?,"['straw roof house', 'straw roof house_2']"
Can you provide the count of storehouses?,"['straw roof house', 'straw roof house_3']"
Do you know how many storehouses exist?,"['barracks', 'barracks_1']"
Do you know how many storehouses exist?,"['barracks', 'barracks_2']"
Do you know how many storehouses exist?,"['big house', 'big house_1']"
Do you know how many storehouses exist?,"['big house', 'big house_2']"
Do you know how many storehouses exist?,"['big house', 'big house_3']"
Do you know how many storehouses exist?,"['big house', 'big house_4']"
Do you know how many storehouses exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many storehouses exist?,"['boat', 'boat_1']"
Do you know how many storehouses exist?,"['boat', 'boat_2']"
Do you know how many storehouses exist?,"['boat', 'boat_3']"
Do you know how many storehouses exist?,"['boat', 'boat_4']"
Do you know how many storehouses exist?,"['boat', 'boat_5']"
Do you know how many storehouses exist?,"['boat', 'boat_6']"
Do you know how many storehouses exist?,"['crane', 'crane_1']"
Do you know how many storehouses exist?,"['crane', 'crane_2']"
Do you know how many storehouses exist?,"['crane', 'crane_3']"
Do you know how many storehouses exist?,"['gate', 'gate_1']"
Do you know how many storehouses exist?,"['gate', 'gate_2']"
Do you know how many storehouses exist?,"['high roof house', 'high roof house_1']"
Do you know how many storehouses exist?,"['small house', 'small house_1']"
Do you know how many storehouses exist?,"['small house', 'small house_2']"
Do you know how many storehouses exist?,"['small house', 'small house_3']"
Do you know how many storehouses exist?,"['small house', 'small house_4']"
Do you know how many storehouses exist?,"['small house', 'small house_5']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many storehouses exist?,"['straw roof house', 'straw roof house_3']"
What's the number of storehouses present?,"['barracks', 'barracks_1']"
What's the number of storehouses present?,"['barracks', 'barracks_2']"
What's the number of storehouses present?,"['big house', 'big house_1']"
What's the number of storehouses present?,"['big house', 'big house_2']"
What's the number of storehouses present?,"['big house', 'big house_3']"
What's the number of storehouses present?,"['big house', 'big house_4']"
What's the number of storehouses present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of storehouses present?,"['boat', 'boat_1']"
What's the number of storehouses present?,"['boat', 'boat_2']"
What's the number of storehouses present?,"['boat', 'boat_3']"
What's the number of storehouses present?,"['boat', 'boat_4']"
What's the number of storehouses present?,"['boat', 'boat_5']"
What's the number of storehouses present?,"['boat', 'boat_6']"
What's the number of storehouses present?,"['crane', 'crane_1']"
What's the number of storehouses present?,"['crane', 'crane_2']"
What's the number of storehouses present?,"['crane', 'crane_3']"
What's the number of storehouses present?,"['gate', 'gate_1']"
What's the number of storehouses present?,"['gate', 'gate_2']"
What's the number of storehouses present?,"['high roof house', 'high roof house_1']"
What's the number of storehouses present?,"['small house', 'small house_1']"
What's the number of storehouses present?,"['small house', 'small house_2']"
What's the number of storehouses present?,"['small house', 'small house_3']"
What's the number of storehouses present?,"['small house', 'small house_4']"
What's the number of storehouses present?,"['small house', 'small house_5']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_1']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_2']"
What's the number of storehouses present?,"['straw roof house', 'straw roof house_3']"
How many straw roof houses are there?,"['barracks', 'barracks_1']"
How many straw roof houses are there?,"['barracks', 'barracks_2']"
How many straw roof houses are there?,"['big house', 'big house_1']"
How many straw roof houses are there?,"['big house', 'big house_2']"
How many straw roof houses are there?,"['big house', 'big house_3']"
How many straw roof houses are there?,"['big house', 'big house_4']"
How many straw roof houses are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many straw roof houses are there?,"['boat', 'boat_1']"
How many straw roof houses are there?,"['boat', 'boat_2']"
How many straw roof houses are there?,"['boat', 'boat_3']"
How many straw roof houses are there?,"['boat', 'boat_4']"
How many straw roof houses are there?,"['boat', 'boat_5']"
How many straw roof houses are there?,"['boat', 'boat_6']"
How many straw roof houses are there?,"['crane', 'crane_1']"
How many straw roof houses are there?,"['crane', 'crane_2']"
How many straw roof houses are there?,"['crane', 'crane_3']"
How many straw roof houses are there?,"['gate', 'gate_1']"
How many straw roof houses are there?,"['gate', 'gate_2']"
How many straw roof houses are there?,"['high roof house', 'high roof house_1']"
How many straw roof houses are there?,"['small house', 'small house_1']"
How many straw roof houses are there?,"['small house', 'small house_2']"
How many straw roof houses are there?,"['small house', 'small house_3']"
How many straw roof houses are there?,"['small house', 'small house_4']"
How many straw roof houses are there?,"['small house', 'small house_5']"
How many straw roof houses are there?,"['storehouse', 'storehouse_1']"
How many straw roof houses are there?,"['storehouse', 'storehouse_2']"
How many straw roof houses are there?,"['storehouse', 'storehouse_3']"
Could you count the number of straw roof houses?,"['barracks', 'barracks_1']"
Could you count the number of straw roof houses?,"['barracks', 'barracks_2']"
Could you count the number of straw roof houses?,"['big house', 'big house_1']"
Could you count the number of straw roof houses?,"['big house', 'big house_2']"
Could you count the number of straw roof houses?,"['big house', 'big house_3']"
Could you count the number of straw roof houses?,"['big house', 'big house_4']"
Could you count the number of straw roof houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of straw roof houses?,"['boat', 'boat_1']"
Could you count the number of straw roof houses?,"['boat', 'boat_2']"
Could you count the number of straw roof houses?,"['boat', 'boat_3']"
Could you count the number of straw roof houses?,"['boat', 'boat_4']"
Could you count the number of straw roof houses?,"['boat', 'boat_5']"
Could you count the number of straw roof houses?,"['boat', 'boat_6']"
Could you count the number of straw roof houses?,"['crane', 'crane_1']"
Could you count the number of straw roof houses?,"['crane', 'crane_2']"
Could you count the number of straw roof houses?,"['crane', 'crane_3']"
Could you count the number of straw roof houses?,"['gate', 'gate_1']"
Could you count the number of straw roof houses?,"['gate', 'gate_2']"
Could you count the number of straw roof houses?,"['high roof house', 'high roof house_1']"
Could you count the number of straw roof houses?,"['small house', 'small house_1']"
Could you count the number of straw roof houses?,"['small house', 'small house_2']"
Could you count the number of straw roof houses?,"['small house', 'small house_3']"
Could you count the number of straw roof houses?,"['small house', 'small house_4']"
Could you count the number of straw roof houses?,"['small house', 'small house_5']"
Could you count the number of straw roof houses?,"['storehouse', 'storehouse_1']"
Could you count the number of straw roof houses?,"['storehouse', 'storehouse_2']"
Could you count the number of straw roof houses?,"['storehouse', 'storehouse_3']"
What's the total quantity of straw roof houses?,"['barracks', 'barracks_1']"
What's the total quantity of straw roof houses?,"['barracks', 'barracks_2']"
What's the total quantity of straw roof houses?,"['big house', 'big house_1']"
What's the total quantity of straw roof houses?,"['big house', 'big house_2']"
What's the total quantity of straw roof houses?,"['big house', 'big house_3']"
What's the total quantity of straw roof houses?,"['big house', 'big house_4']"
What's the total quantity of straw roof houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of straw roof houses?,"['boat', 'boat_1']"
What's the total quantity of straw roof houses?,"['boat', 'boat_2']"
What's the total quantity of straw roof houses?,"['boat', 'boat_3']"
What's the total quantity of straw roof houses?,"['boat', 'boat_4']"
What's the total quantity of straw roof houses?,"['boat', 'boat_5']"
What's the total quantity of straw roof houses?,"['boat', 'boat_6']"
What's the total quantity of straw roof houses?,"['crane', 'crane_1']"
What's the total quantity of straw roof houses?,"['crane', 'crane_2']"
What's the total quantity of straw roof houses?,"['crane', 'crane_3']"
What's the total quantity of straw roof houses?,"['gate', 'gate_1']"
What's the total quantity of straw roof houses?,"['gate', 'gate_2']"
What's the total quantity of straw roof houses?,"['high roof house', 'high roof house_1']"
What's the total quantity of straw roof houses?,"['small house', 'small house_1']"
What's the total quantity of straw roof houses?,"['small house', 'small house_2']"
What's the total quantity of straw roof houses?,"['small house', 'small house_3']"
What's the total quantity of straw roof houses?,"['small house', 'small house_4']"
What's the total quantity of straw roof houses?,"['small house', 'small house_5']"
What's the total quantity of straw roof houses?,"['storehouse', 'storehouse_1']"
What's the total quantity of straw roof houses?,"['storehouse', 'storehouse_2']"
What's the total quantity of straw roof houses?,"['storehouse', 'storehouse_3']"
Can you provide the count of straw roof houses?,"['barracks', 'barracks_1']"
Can you provide the count of straw roof houses?,"['barracks', 'barracks_2']"
Can you provide the count of straw roof houses?,"['big house', 'big house_1']"
Can you provide the count of straw roof houses?,"['big house', 'big house_2']"
Can you provide the count of straw roof houses?,"['big house', 'big house_3']"
Can you provide the count of straw roof houses?,"['big house', 'big house_4']"
Can you provide the count of straw roof houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of straw roof houses?,"['boat', 'boat_1']"
Can you provide the count of straw roof houses?,"['boat', 'boat_2']"
Can you provide the count of straw roof houses?,"['boat', 'boat_3']"
Can you provide the count of straw roof houses?,"['boat', 'boat_4']"
Can you provide the count of straw roof houses?,"['boat', 'boat_5']"
Can you provide the count of straw roof houses?,"['boat', 'boat_6']"
Can you provide the count of straw roof houses?,"['crane', 'crane_1']"
Can you provide the count of straw roof houses?,"['crane', 'crane_2']"
Can you provide the count of straw roof houses?,"['crane', 'crane_3']"
Can you provide the count of straw roof houses?,"['gate', 'gate_1']"
Can you provide the count of straw roof houses?,"['gate', 'gate_2']"
Can you provide the count of straw roof houses?,"['high roof house', 'high roof house_1']"
Can you provide the count of straw roof houses?,"['small house', 'small house_1']"
Can you provide the count of straw roof houses?,"['small house', 'small house_2']"
Can you provide the count of straw roof houses?,"['small house', 'small house_3']"
Can you provide the count of straw roof houses?,"['small house', 'small house_4']"
Can you provide the count of straw roof houses?,"['small house', 'small house_5']"
Can you provide the count of straw roof houses?,"['storehouse', 'storehouse_1']"
Can you provide the count of straw roof houses?,"['storehouse', 'storehouse_2']"
Can you provide the count of straw roof houses?,"['storehouse', 'storehouse_3']"
Do you know how many straw roof houses exist?,"['barracks', 'barracks_1']"
Do you know how many straw roof houses exist?,"['barracks', 'barracks_2']"
Do you know how many straw roof houses exist?,"['big house', 'big house_1']"
Do you know how many straw roof houses exist?,"['big house', 'big house_2']"
Do you know how many straw roof houses exist?,"['big house', 'big house_3']"
