Questions,Negative Retrieved Index
Can you provide the count of water bottles?,"['white chocolate', 'white chocolate_2']"
Can you provide the count of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the count of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
Do you know how many water bottles exist?,"['brown chocolate', 'brown chocolate_1']"
Do you know how many water bottles exist?,"['brown chocolate', 'brown chocolate_2']"
Do you know how many water bottles exist?,"['cash register', 'cash register_1']"
Do you know how many water bottles exist?,"['chipbox', 'chipbox_1']"
Do you know how many water bottles exist?,"['chipbox', 'chipbox_2']"
Do you know how many water bottles exist?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Do you know how many water bottles exist?,"['coffee poster', 'coffee poster_1']"
Do you know how many water bottles exist?,"['counter', 'counter_1']"
Do you know how many water bottles exist?,"['door', 'door_1']"
Do you know how many water bottles exist?,"['door', 'door_2']"
Do you know how many water bottles exist?,"['double door', 'double door_1']"
Do you know how many water bottles exist?,"['double door', 'double door_2']"
Do you know how many water bottles exist?,"['ice cream poster', 'ice cream poster_1']"
Do you know how many water bottles exist?,"['lemon poster', 'lemon poster_1']"
Do you know how many water bottles exist?,"['sale poster', 'sale poster_1']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_1']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_2']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_3']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_4']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_1']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_2']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_3']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_4']"
Do you know how many water bottles exist?,"['vending machine', 'vending machine_1']"
Do you know how many water bottles exist?,"['vending machine', 'vending machine_2']"
Do you know how many water bottles exist?,"['welcome signboard', 'welcome signboard_1']"
Do you know how many water bottles exist?,"['white chocolate', 'white chocolate_1']"
Do you know how many water bottles exist?,"['white chocolate', 'white chocolate_2']"
Do you know how many water bottles exist?,"['yellow chocolate', 'yellow chocolate_1']"
Do you know how many water bottles exist?,"['yellow chocolate', 'yellow chocolate_2']"
What's the number of water bottles present?,"['brown chocolate', 'brown chocolate_1']"
What's the number of water bottles present?,"['brown chocolate', 'brown chocolate_2']"
What's the number of water bottles present?,"['cash register', 'cash register_1']"
What's the number of water bottles present?,"['chipbox', 'chipbox_1']"
What's the number of water bottles present?,"['chipbox', 'chipbox_2']"
What's the number of water bottles present?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the number of water bottles present?,"['coffee poster', 'coffee poster_1']"
What's the number of water bottles present?,"['counter', 'counter_1']"
What's the number of water bottles present?,"['door', 'door_1']"
What's the number of water bottles present?,"['door', 'door_2']"
What's the number of water bottles present?,"['double door', 'double door_1']"
What's the number of water bottles present?,"['double door', 'double door_2']"
What's the number of water bottles present?,"['ice cream poster', 'ice cream poster_1']"
What's the number of water bottles present?,"['lemon poster', 'lemon poster_1']"
What's the number of water bottles present?,"['sale poster', 'sale poster_1']"
What's the number of water bottles present?,"['sidetable', 'sidetable_1']"
What's the number of water bottles present?,"['sidetable', 'sidetable_2']"
What's the number of water bottles present?,"['sidetable', 'sidetable_3']"
What's the number of water bottles present?,"['sidetable', 'sidetable_4']"
What's the number of water bottles present?,"['small shelf', 'small shelf_1']"
What's the number of water bottles present?,"['small shelf', 'small shelf_2']"
What's the number of water bottles present?,"['small shelf', 'small shelf_3']"
What's the number of water bottles present?,"['small shelf', 'small shelf_4']"
What's the number of water bottles present?,"['vending machine', 'vending machine_1']"
What's the number of water bottles present?,"['vending machine', 'vending machine_2']"
What's the number of water bottles present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of water bottles present?,"['white chocolate', 'white chocolate_1']"
What's the number of water bottles present?,"['white chocolate', 'white chocolate_2']"
What's the number of water bottles present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of water bottles present?,"['yellow chocolate', 'yellow chocolate_2']"
How many water bottles are there?,"['brown chocolate', 'brown chocolate_1']"
How many water bottles are there?,"['brown chocolate', 'brown chocolate_2']"
How many water bottles are there?,"['cash register', 'cash register_1']"
How many water bottles are there?,"['chipbox', 'chipbox_1']"
How many water bottles are there?,"['chipbox', 'chipbox_2']"
How many water bottles are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many water bottles are there?,"['coffee poster', 'coffee poster_1']"
How many water bottles are there?,"['counter', 'counter_1']"
How many water bottles are there?,"['door', 'door_1']"
How many water bottles are there?,"['door', 'door_2']"
How many water bottles are there?,"['double door', 'double door_1']"
How many water bottles are there?,"['double door', 'double door_2']"
How many water bottles are there?,"['ice cream poster', 'ice cream poster_1']"
How many water bottles are there?,"['lemon poster', 'lemon poster_1']"
How many water bottles are there?,"['sale poster', 'sale poster_1']"
How many water bottles are there?,"['sidetable', 'sidetable_1']"
How many water bottles are there?,"['sidetable', 'sidetable_2']"
How many water bottles are there?,"['sidetable', 'sidetable_3']"
How many water bottles are there?,"['sidetable', 'sidetable_4']"
How many water bottles are there?,"['small shelf', 'small shelf_1']"
How many water bottles are there?,"['small shelf', 'small shelf_2']"
How many water bottles are there?,"['small shelf', 'small shelf_3']"
How many water bottles are there?,"['small shelf', 'small shelf_4']"
How many water bottles are there?,"['vending machine', 'vending machine_1']"
How many water bottles are there?,"['vending machine', 'vending machine_2']"
How many water bottles are there?,"['welcome signboard', 'welcome signboard_1']"
How many water bottles are there?,"['white chocolate', 'white chocolate_1']"
How many water bottles are there?,"['white chocolate', 'white chocolate_2']"
How many water bottles are there?,"['yellow chocolate', 'yellow chocolate_1']"
How many water bottles are there?,"['yellow chocolate', 'yellow chocolate_2']"
Could you count the number of water bottles?,"['brown chocolate', 'brown chocolate_1']"
Could you count the number of water bottles?,"['brown chocolate', 'brown chocolate_2']"
Could you count the number of water bottles?,"['cash register', 'cash register_1']"
Could you count the number of water bottles?,"['chipbox', 'chipbox_1']"
Could you count the number of water bottles?,"['chipbox', 'chipbox_2']"
Could you count the number of water bottles?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you count the number of water bottles?,"['coffee poster', 'coffee poster_1']"
Could you count the number of water bottles?,"['counter', 'counter_1']"
Could you count the number of water bottles?,"['door', 'door_1']"
Could you count the number of water bottles?,"['door', 'door_2']"
Could you count the number of water bottles?,"['double door', 'double door_1']"
Could you count the number of water bottles?,"['double door', 'double door_2']"
Could you count the number of water bottles?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of water bottles?,"['lemon poster', 'lemon poster_1']"
Could you count the number of water bottles?,"['sale poster', 'sale poster_1']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_1']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_2']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_3']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_4']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_1']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_2']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_3']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_4']"
Could you count the number of water bottles?,"['vending machine', 'vending machine_1']"
Could you count the number of water bottles?,"['vending machine', 'vending machine_2']"
Could you count the number of water bottles?,"['welcome signboard', 'welcome signboard_1']"
Could you count the number of water bottles?,"['white chocolate', 'white chocolate_1']"
Could you count the number of water bottles?,"['white chocolate', 'white chocolate_2']"
Could you count the number of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
Could you count the number of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
What's the total quantity of water bottles?,"['brown chocolate', 'brown chocolate_1']"
What's the total quantity of water bottles?,"['brown chocolate', 'brown chocolate_2']"
What's the total quantity of water bottles?,"['cash register', 'cash register_1']"
What's the total quantity of water bottles?,"['chipbox', 'chipbox_1']"
What's the total quantity of water bottles?,"['chipbox', 'chipbox_2']"
What's the total quantity of water bottles?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the total quantity of water bottles?,"['coffee poster', 'coffee poster_1']"
What's the total quantity of water bottles?,"['counter', 'counter_1']"
What's the total quantity of water bottles?,"['door', 'door_1']"
What's the total quantity of water bottles?,"['door', 'door_2']"
What's the total quantity of water bottles?,"['double door', 'double door_1']"
What's the total quantity of water bottles?,"['double door', 'double door_2']"
What's the total quantity of water bottles?,"['ice cream poster', 'ice cream poster_1']"
What's the total quantity of water bottles?,"['lemon poster', 'lemon poster_1']"
What's the total quantity of water bottles?,"['sale poster', 'sale poster_1']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_1']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_2']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_3']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_4']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_1']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_2']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_3']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_4']"
What's the total quantity of water bottles?,"['vending machine', 'vending machine_1']"
What's the total quantity of water bottles?,"['vending machine', 'vending machine_2']"
What's the total quantity of water bottles?,"['welcome signboard', 'welcome signboard_1']"
What's the total quantity of water bottles?,"['white chocolate', 'white chocolate_1']"
What's the total quantity of water bottles?,"['white chocolate', 'white chocolate_2']"
What's the total quantity of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
What's the total quantity of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the count of water bottles?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the count of water bottles?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the count of water bottles?,"['cash register', 'cash register_1']"
Can you provide the count of water bottles?,"['chipbox', 'chipbox_1']"
Can you provide the count of water bottles?,"['chipbox', 'chipbox_2']"
Can you provide the count of water bottles?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the count of water bottles?,"['coffee poster', 'coffee poster_1']"
Can you provide the count of water bottles?,"['counter', 'counter_1']"
Can you provide the count of water bottles?,"['door', 'door_1']"
Can you provide the count of water bottles?,"['door', 'door_2']"
Can you provide the count of water bottles?,"['double door', 'double door_1']"
Can you provide the count of water bottles?,"['double door', 'double door_2']"
Can you provide the count of water bottles?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the count of water bottles?,"['lemon poster', 'lemon poster_1']"
Can you provide the count of water bottles?,"['sale poster', 'sale poster_1']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_1']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_2']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_3']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_4']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_1']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_2']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_3']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_4']"
Can you provide the count of water bottles?,"['vending machine', 'vending machine_1']"
Can you provide the count of water bottles?,"['vending machine', 'vending machine_2']"
Can you provide the count of water bottles?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the count of water bottles?,"['white chocolate', 'white chocolate_1']"
Can you provide the count of water bottles?,"['white chocolate', 'white chocolate_2']"
Can you provide the count of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the count of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
Do you know how many water bottles exist?,"['brown chocolate', 'brown chocolate_1']"
Do you know how many water bottles exist?,"['brown chocolate', 'brown chocolate_2']"
Do you know how many water bottles exist?,"['cash register', 'cash register_1']"
Do you know how many water bottles exist?,"['chipbox', 'chipbox_1']"
Do you know how many water bottles exist?,"['chipbox', 'chipbox_2']"
Do you know how many water bottles exist?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Do you know how many water bottles exist?,"['coffee poster', 'coffee poster_1']"
Do you know how many water bottles exist?,"['counter', 'counter_1']"
Do you know how many water bottles exist?,"['door', 'door_1']"
Do you know how many water bottles exist?,"['door', 'door_2']"
Do you know how many water bottles exist?,"['double door', 'double door_1']"
Do you know how many water bottles exist?,"['double door', 'double door_2']"
Do you know how many water bottles exist?,"['ice cream poster', 'ice cream poster_1']"
Do you know how many water bottles exist?,"['lemon poster', 'lemon poster_1']"
Do you know how many water bottles exist?,"['sale poster', 'sale poster_1']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_1']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_2']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_3']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_4']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_1']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_2']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_3']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_4']"
Do you know how many water bottles exist?,"['vending machine', 'vending machine_1']"
Do you know how many water bottles exist?,"['vending machine', 'vending machine_2']"
Do you know how many water bottles exist?,"['welcome signboard', 'welcome signboard_1']"
Do you know how many water bottles exist?,"['white chocolate', 'white chocolate_1']"
Do you know how many water bottles exist?,"['white chocolate', 'white chocolate_2']"
Do you know how many water bottles exist?,"['yellow chocolate', 'yellow chocolate_1']"
Do you know how many water bottles exist?,"['yellow chocolate', 'yellow chocolate_2']"
What's the number of water bottles present?,"['brown chocolate', 'brown chocolate_1']"
What's the number of water bottles present?,"['brown chocolate', 'brown chocolate_2']"
What's the number of water bottles present?,"['cash register', 'cash register_1']"
What's the number of water bottles present?,"['chipbox', 'chipbox_1']"
What's the number of water bottles present?,"['chipbox', 'chipbox_2']"
What's the number of water bottles present?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the number of water bottles present?,"['coffee poster', 'coffee poster_1']"
What's the number of water bottles present?,"['counter', 'counter_1']"
What's the number of water bottles present?,"['door', 'door_1']"
What's the number of water bottles present?,"['door', 'door_2']"
What's the number of water bottles present?,"['double door', 'double door_1']"
What's the number of water bottles present?,"['double door', 'double door_2']"
What's the number of water bottles present?,"['ice cream poster', 'ice cream poster_1']"
What's the number of water bottles present?,"['lemon poster', 'lemon poster_1']"
What's the number of water bottles present?,"['sale poster', 'sale poster_1']"
What's the number of water bottles present?,"['sidetable', 'sidetable_1']"
What's the number of water bottles present?,"['sidetable', 'sidetable_2']"
What's the number of water bottles present?,"['sidetable', 'sidetable_3']"
What's the number of water bottles present?,"['sidetable', 'sidetable_4']"
What's the number of water bottles present?,"['small shelf', 'small shelf_1']"
What's the number of water bottles present?,"['small shelf', 'small shelf_2']"
What's the number of water bottles present?,"['small shelf', 'small shelf_3']"
What's the number of water bottles present?,"['small shelf', 'small shelf_4']"
What's the number of water bottles present?,"['vending machine', 'vending machine_1']"
What's the number of water bottles present?,"['vending machine', 'vending machine_2']"
What's the number of water bottles present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of water bottles present?,"['white chocolate', 'white chocolate_1']"
What's the number of water bottles present?,"['white chocolate', 'white chocolate_2']"
What's the number of water bottles present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of water bottles present?,"['yellow chocolate', 'yellow chocolate_2']"
How many water bottles are there?,"['brown chocolate', 'brown chocolate_1']"
How many water bottles are there?,"['brown chocolate', 'brown chocolate_2']"
How many water bottles are there?,"['cash register', 'cash register_1']"
How many water bottles are there?,"['chipbox', 'chipbox_1']"
How many water bottles are there?,"['chipbox', 'chipbox_2']"
How many water bottles are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many water bottles are there?,"['coffee poster', 'coffee poster_1']"
How many water bottles are there?,"['counter', 'counter_1']"
How many water bottles are there?,"['door', 'door_1']"
How many water bottles are there?,"['door', 'door_2']"
How many water bottles are there?,"['double door', 'double door_1']"
How many water bottles are there?,"['double door', 'double door_2']"
How many water bottles are there?,"['ice cream poster', 'ice cream poster_1']"
How many water bottles are there?,"['lemon poster', 'lemon poster_1']"
How many water bottles are there?,"['sale poster', 'sale poster_1']"
How many water bottles are there?,"['sidetable', 'sidetable_1']"
How many water bottles are there?,"['sidetable', 'sidetable_2']"
How many water bottles are there?,"['sidetable', 'sidetable_3']"
How many water bottles are there?,"['sidetable', 'sidetable_4']"
How many water bottles are there?,"['small shelf', 'small shelf_1']"
How many water bottles are there?,"['small shelf', 'small shelf_2']"
How many water bottles are there?,"['small shelf', 'small shelf_3']"
How many water bottles are there?,"['small shelf', 'small shelf_4']"
How many water bottles are there?,"['vending machine', 'vending machine_1']"
How many water bottles are there?,"['vending machine', 'vending machine_2']"
How many water bottles are there?,"['welcome signboard', 'welcome signboard_1']"
How many water bottles are there?,"['white chocolate', 'white chocolate_1']"
How many water bottles are there?,"['white chocolate', 'white chocolate_2']"
How many water bottles are there?,"['yellow chocolate', 'yellow chocolate_1']"
How many water bottles are there?,"['yellow chocolate', 'yellow chocolate_2']"
Could you count the number of water bottles?,"['brown chocolate', 'brown chocolate_1']"
Could you count the number of water bottles?,"['brown chocolate', 'brown chocolate_2']"
Could you count the number of water bottles?,"['cash register', 'cash register_1']"
Could you count the number of water bottles?,"['chipbox', 'chipbox_1']"
Could you count the number of water bottles?,"['chipbox', 'chipbox_2']"
Could you count the number of water bottles?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you count the number of water bottles?,"['coffee poster', 'coffee poster_1']"
Could you count the number of water bottles?,"['counter', 'counter_1']"
Could you count the number of water bottles?,"['door', 'door_1']"
Could you count the number of water bottles?,"['door', 'door_2']"
Could you count the number of water bottles?,"['double door', 'double door_1']"
Could you count the number of water bottles?,"['double door', 'double door_2']"
Could you count the number of water bottles?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of water bottles?,"['lemon poster', 'lemon poster_1']"
Could you count the number of water bottles?,"['sale poster', 'sale poster_1']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_1']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_2']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_3']"
Could you count the number of water bottles?,"['sidetable', 'sidetable_4']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_1']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_2']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_3']"
Could you count the number of water bottles?,"['small shelf', 'small shelf_4']"
Could you count the number of water bottles?,"['vending machine', 'vending machine_1']"
Could you count the number of water bottles?,"['vending machine', 'vending machine_2']"
Could you count the number of water bottles?,"['welcome signboard', 'welcome signboard_1']"
Could you count the number of water bottles?,"['white chocolate', 'white chocolate_1']"
Could you count the number of water bottles?,"['white chocolate', 'white chocolate_2']"
Could you count the number of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
Could you count the number of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
What's the total quantity of water bottles?,"['brown chocolate', 'brown chocolate_1']"
What's the total quantity of water bottles?,"['brown chocolate', 'brown chocolate_2']"
What's the total quantity of water bottles?,"['cash register', 'cash register_1']"
What's the total quantity of water bottles?,"['chipbox', 'chipbox_1']"
What's the total quantity of water bottles?,"['chipbox', 'chipbox_2']"
What's the total quantity of water bottles?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the total quantity of water bottles?,"['coffee poster', 'coffee poster_1']"
What's the total quantity of water bottles?,"['counter', 'counter_1']"
What's the total quantity of water bottles?,"['door', 'door_1']"
What's the total quantity of water bottles?,"['door', 'door_2']"
What's the total quantity of water bottles?,"['double door', 'double door_1']"
What's the total quantity of water bottles?,"['double door', 'double door_2']"
What's the total quantity of water bottles?,"['ice cream poster', 'ice cream poster_1']"
What's the total quantity of water bottles?,"['lemon poster', 'lemon poster_1']"
What's the total quantity of water bottles?,"['sale poster', 'sale poster_1']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_1']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_2']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_3']"
What's the total quantity of water bottles?,"['sidetable', 'sidetable_4']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_1']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_2']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_3']"
What's the total quantity of water bottles?,"['small shelf', 'small shelf_4']"
What's the total quantity of water bottles?,"['vending machine', 'vending machine_1']"
What's the total quantity of water bottles?,"['vending machine', 'vending machine_2']"
What's the total quantity of water bottles?,"['welcome signboard', 'welcome signboard_1']"
What's the total quantity of water bottles?,"['white chocolate', 'white chocolate_1']"
What's the total quantity of water bottles?,"['white chocolate', 'white chocolate_2']"
What's the total quantity of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
What's the total quantity of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the count of water bottles?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the count of water bottles?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the count of water bottles?,"['cash register', 'cash register_1']"
Can you provide the count of water bottles?,"['chipbox', 'chipbox_1']"
Can you provide the count of water bottles?,"['chipbox', 'chipbox_2']"
Can you provide the count of water bottles?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the count of water bottles?,"['coffee poster', 'coffee poster_1']"
Can you provide the count of water bottles?,"['counter', 'counter_1']"
Can you provide the count of water bottles?,"['door', 'door_1']"
Can you provide the count of water bottles?,"['door', 'door_2']"
Can you provide the count of water bottles?,"['double door', 'double door_1']"
Can you provide the count of water bottles?,"['double door', 'double door_2']"
Can you provide the count of water bottles?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the count of water bottles?,"['lemon poster', 'lemon poster_1']"
Can you provide the count of water bottles?,"['sale poster', 'sale poster_1']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_1']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_2']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_3']"
Can you provide the count of water bottles?,"['sidetable', 'sidetable_4']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_1']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_2']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_3']"
Can you provide the count of water bottles?,"['small shelf', 'small shelf_4']"
Can you provide the count of water bottles?,"['vending machine', 'vending machine_1']"
Can you provide the count of water bottles?,"['vending machine', 'vending machine_2']"
Can you provide the count of water bottles?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the count of water bottles?,"['white chocolate', 'white chocolate_1']"
Can you provide the count of water bottles?,"['white chocolate', 'white chocolate_2']"
Can you provide the count of water bottles?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the count of water bottles?,"['yellow chocolate', 'yellow chocolate_2']"
Do you know how many water bottles exist?,"['brown chocolate', 'brown chocolate_1']"
Do you know how many water bottles exist?,"['brown chocolate', 'brown chocolate_2']"
Do you know how many water bottles exist?,"['cash register', 'cash register_1']"
Do you know how many water bottles exist?,"['chipbox', 'chipbox_1']"
Do you know how many water bottles exist?,"['chipbox', 'chipbox_2']"
Do you know how many water bottles exist?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Do you know how many water bottles exist?,"['coffee poster', 'coffee poster_1']"
Do you know how many water bottles exist?,"['counter', 'counter_1']"
Do you know how many water bottles exist?,"['door', 'door_1']"
Do you know how many water bottles exist?,"['door', 'door_2']"
Do you know how many water bottles exist?,"['double door', 'double door_1']"
Do you know how many water bottles exist?,"['double door', 'double door_2']"
Do you know how many water bottles exist?,"['ice cream poster', 'ice cream poster_1']"
Do you know how many water bottles exist?,"['lemon poster', 'lemon poster_1']"
Do you know how many water bottles exist?,"['sale poster', 'sale poster_1']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_1']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_2']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_3']"
Do you know how many water bottles exist?,"['sidetable', 'sidetable_4']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_1']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_2']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_3']"
Do you know how many water bottles exist?,"['small shelf', 'small shelf_4']"
Do you know how many water bottles exist?,"['vending machine', 'vending machine_1']"
Do you know how many water bottles exist?,"['vending machine', 'vending machine_2']"
Do you know how many water bottles exist?,"['welcome signboard', 'welcome signboard_1']"
Do you know how many water bottles exist?,"['white chocolate', 'white chocolate_1']"
Do you know how many water bottles exist?,"['white chocolate', 'white chocolate_2']"
Do you know how many water bottles exist?,"['yellow chocolate', 'yellow chocolate_1']"
Do you know how many water bottles exist?,"['yellow chocolate', 'yellow chocolate_2']"
What's the number of water bottles present?,"['brown chocolate', 'brown chocolate_1']"
What's the number of water bottles present?,"['brown chocolate', 'brown chocolate_2']"
What's the number of water bottles present?,"['cash register', 'cash register_1']"
What's the number of water bottles present?,"['chipbox', 'chipbox_1']"
What's the number of water bottles present?,"['chipbox', 'chipbox_2']"
What's the number of water bottles present?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the number of water bottles present?,"['coffee poster', 'coffee poster_1']"
What's the number of water bottles present?,"['counter', 'counter_1']"
What's the number of water bottles present?,"['door', 'door_1']"
What's the number of water bottles present?,"['door', 'door_2']"
What's the number of water bottles present?,"['double door', 'double door_1']"
What's the number of water bottles present?,"['double door', 'double door_2']"
What's the number of water bottles present?,"['ice cream poster', 'ice cream poster_1']"
What's the number of water bottles present?,"['lemon poster', 'lemon poster_1']"
What's the number of water bottles present?,"['sale poster', 'sale poster_1']"
What's the number of water bottles present?,"['sidetable', 'sidetable_1']"
What's the number of water bottles present?,"['sidetable', 'sidetable_2']"
What's the number of water bottles present?,"['sidetable', 'sidetable_3']"
What's the number of water bottles present?,"['sidetable', 'sidetable_4']"
What's the number of water bottles present?,"['small shelf', 'small shelf_1']"
What's the number of water bottles present?,"['small shelf', 'small shelf_2']"
What's the number of water bottles present?,"['small shelf', 'small shelf_3']"
What's the number of water bottles present?,"['small shelf', 'small shelf_4']"
What's the number of water bottles present?,"['vending machine', 'vending machine_1']"
What's the number of water bottles present?,"['vending machine', 'vending machine_2']"
What's the number of water bottles present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of water bottles present?,"['white chocolate', 'white chocolate_1']"
What's the number of water bottles present?,"['white chocolate', 'white chocolate_2']"
What's the number of water bottles present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of water bottles present?,"['yellow chocolate', 'yellow chocolate_2']"
How many welcome signboards are there?,"['brown chocolate', 'brown chocolate_1']"
How many welcome signboards are there?,"['brown chocolate', 'brown chocolate_2']"
How many welcome signboards are there?,"['cash register', 'cash register_1']"
How many welcome signboards are there?,"['chipbox', 'chipbox_1']"
How many welcome signboards are there?,"['chipbox', 'chipbox_2']"
How many welcome signboards are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many welcome signboards are there?,"['coffee poster', 'coffee poster_1']"
How many welcome signboards are there?,"['counter', 'counter_1']"
How many welcome signboards are there?,"['door', 'door_1']"
How many welcome signboards are there?,"['door', 'door_2']"
How many welcome signboards are there?,"['double door', 'double door_1']"
How many welcome signboards are there?,"['double door', 'double door_2']"
How many welcome signboards are there?,"['ice cream poster', 'ice cream poster_1']"
How many welcome signboards are there?,"['lemon poster', 'lemon poster_1']"
How many welcome signboards are there?,"['sale poster', 'sale poster_1']"
How many welcome signboards are there?,"['sidetable', 'sidetable_1']"
How many welcome signboards are there?,"['sidetable', 'sidetable_2']"
How many welcome signboards are there?,"['sidetable', 'sidetable_3']"
How many welcome signboards are there?,"['sidetable', 'sidetable_4']"
How many welcome signboards are there?,"['small shelf', 'small shelf_1']"
