Questions,Negative Retrieved Index
Can you provide the location of vending machine_2?,"['white chocolate', 'white chocolate_2']"
Can you provide the location of vending machine_2?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the location of vending machine_2?,"['yellow chocolate', 'yellow chocolate_2']"
Can vending machine_2 be interacted with?,"['brown chocolate', 'brown chocolate_1']"
Can vending machine_2 be interacted with?,"['brown chocolate', 'brown chocolate_2']"
Can vending machine_2 be interacted with?,"['cash register', 'cash register_1']"
Can vending machine_2 be interacted with?,"['chipbox', 'chipbox_1']"
Can vending machine_2 be interacted with?,"['chipbox', 'chipbox_2']"
Can vending machine_2 be interacted with?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can vending machine_2 be interacted with?,"['coffee poster', 'coffee poster_1']"
Can vending machine_2 be interacted with?,"['counter', 'counter_1']"
Can vending machine_2 be interacted with?,"['door', 'door_1']"
Can vending machine_2 be interacted with?,"['door', 'door_2']"
Can vending machine_2 be interacted with?,"['double door', 'double door_1']"
Can vending machine_2 be interacted with?,"['double door', 'double door_2']"
Can vending machine_2 be interacted with?,"['ice cream poster', 'ice cream poster_1']"
Can vending machine_2 be interacted with?,"['lemon poster', 'lemon poster_1']"
Can vending machine_2 be interacted with?,"['sale poster', 'sale poster_1']"
Can vending machine_2 be interacted with?,"['sidetable', 'sidetable_1']"
Can vending machine_2 be interacted with?,"['sidetable', 'sidetable_2']"
Can vending machine_2 be interacted with?,"['sidetable', 'sidetable_3']"
Can vending machine_2 be interacted with?,"['sidetable', 'sidetable_4']"
Can vending machine_2 be interacted with?,"['small shelf', 'small shelf_1']"
Can vending machine_2 be interacted with?,"['small shelf', 'small shelf_2']"
Can vending machine_2 be interacted with?,"['small shelf', 'small shelf_3']"
Can vending machine_2 be interacted with?,"['small shelf', 'small shelf_4']"
Can vending machine_2 be interacted with?,"['water bottle', 'water bottle_1']"
Can vending machine_2 be interacted with?,"['water bottle', 'water bottle_2']"
Can vending machine_2 be interacted with?,"['water bottle', 'water bottle_3']"
Can vending machine_2 be interacted with?,"['water bottle', 'water bottle_4']"
Can vending machine_2 be interacted with?,"['welcome signboard', 'welcome signboard_1']"
Can vending machine_2 be interacted with?,"['white chocolate', 'white chocolate_1']"
Can vending machine_2 be interacted with?,"['white chocolate', 'white chocolate_2']"
Can vending machine_2 be interacted with?,"['yellow chocolate', 'yellow chocolate_1']"
Can vending machine_2 be interacted with?,"['yellow chocolate', 'yellow chocolate_2']"
What kind of material is vending machine_2 made of?,"['brown chocolate', 'brown chocolate_1']"
What kind of material is vending machine_2 made of?,"['brown chocolate', 'brown chocolate_2']"
What kind of material is vending machine_2 made of?,"['cash register', 'cash register_1']"
What kind of material is vending machine_2 made of?,"['chipbox', 'chipbox_1']"
What kind of material is vending machine_2 made of?,"['chipbox', 'chipbox_2']"
What kind of material is vending machine_2 made of?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What kind of material is vending machine_2 made of?,"['coffee poster', 'coffee poster_1']"
What kind of material is vending machine_2 made of?,"['counter', 'counter_1']"
What kind of material is vending machine_2 made of?,"['door', 'door_1']"
What kind of material is vending machine_2 made of?,"['door', 'door_2']"
What kind of material is vending machine_2 made of?,"['double door', 'double door_1']"
What kind of material is vending machine_2 made of?,"['double door', 'double door_2']"
What kind of material is vending machine_2 made of?,"['ice cream poster', 'ice cream poster_1']"
What kind of material is vending machine_2 made of?,"['lemon poster', 'lemon poster_1']"
What kind of material is vending machine_2 made of?,"['sale poster', 'sale poster_1']"
What kind of material is vending machine_2 made of?,"['sidetable', 'sidetable_1']"
What kind of material is vending machine_2 made of?,"['sidetable', 'sidetable_2']"
What kind of material is vending machine_2 made of?,"['sidetable', 'sidetable_3']"
What kind of material is vending machine_2 made of?,"['sidetable', 'sidetable_4']"
What kind of material is vending machine_2 made of?,"['small shelf', 'small shelf_1']"
What kind of material is vending machine_2 made of?,"['small shelf', 'small shelf_2']"
What kind of material is vending machine_2 made of?,"['small shelf', 'small shelf_3']"
What kind of material is vending machine_2 made of?,"['small shelf', 'small shelf_4']"
What kind of material is vending machine_2 made of?,"['water bottle', 'water bottle_1']"
What kind of material is vending machine_2 made of?,"['water bottle', 'water bottle_2']"
What kind of material is vending machine_2 made of?,"['water bottle', 'water bottle_3']"
What kind of material is vending machine_2 made of?,"['water bottle', 'water bottle_4']"
What kind of material is vending machine_2 made of?,"['welcome signboard', 'welcome signboard_1']"
What kind of material is vending machine_2 made of?,"['white chocolate', 'white chocolate_1']"
What kind of material is vending machine_2 made of?,"['white chocolate', 'white chocolate_2']"
What kind of material is vending machine_2 made of?,"['yellow chocolate', 'yellow chocolate_1']"
What kind of material is vending machine_2 made of?,"['yellow chocolate', 'yellow chocolate_2']"
Could you describe the color of vending machine_2?,"['brown chocolate', 'brown chocolate_1']"
Could you describe the color of vending machine_2?,"['brown chocolate', 'brown chocolate_2']"
Could you describe the color of vending machine_2?,"['cash register', 'cash register_1']"
Could you describe the color of vending machine_2?,"['chipbox', 'chipbox_1']"
Could you describe the color of vending machine_2?,"['chipbox', 'chipbox_2']"
Could you describe the color of vending machine_2?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you describe the color of vending machine_2?,"['coffee poster', 'coffee poster_1']"
Could you describe the color of vending machine_2?,"['counter', 'counter_1']"
Could you describe the color of vending machine_2?,"['door', 'door_1']"
Could you describe the color of vending machine_2?,"['door', 'door_2']"
Could you describe the color of vending machine_2?,"['double door', 'double door_1']"
Could you describe the color of vending machine_2?,"['double door', 'double door_2']"
Could you describe the color of vending machine_2?,"['ice cream poster', 'ice cream poster_1']"
Could you describe the color of vending machine_2?,"['lemon poster', 'lemon poster_1']"
Could you describe the color of vending machine_2?,"['sale poster', 'sale poster_1']"
Could you describe the color of vending machine_2?,"['sidetable', 'sidetable_1']"
Could you describe the color of vending machine_2?,"['sidetable', 'sidetable_2']"
Could you describe the color of vending machine_2?,"['sidetable', 'sidetable_3']"
Could you describe the color of vending machine_2?,"['sidetable', 'sidetable_4']"
Could you describe the color of vending machine_2?,"['small shelf', 'small shelf_1']"
Could you describe the color of vending machine_2?,"['small shelf', 'small shelf_2']"
Could you describe the color of vending machine_2?,"['small shelf', 'small shelf_3']"
Could you describe the color of vending machine_2?,"['small shelf', 'small shelf_4']"
Could you describe the color of vending machine_2?,"['water bottle', 'water bottle_1']"
Could you describe the color of vending machine_2?,"['water bottle', 'water bottle_2']"
Could you describe the color of vending machine_2?,"['water bottle', 'water bottle_3']"
Could you describe the color of vending machine_2?,"['water bottle', 'water bottle_4']"
Could you describe the color of vending machine_2?,"['welcome signboard', 'welcome signboard_1']"
Could you describe the color of vending machine_2?,"['white chocolate', 'white chocolate_1']"
Could you describe the color of vending machine_2?,"['white chocolate', 'white chocolate_2']"
Could you describe the color of vending machine_2?,"['yellow chocolate', 'yellow chocolate_1']"
Could you describe the color of vending machine_2?,"['yellow chocolate', 'yellow chocolate_2']"
How far is vending machine_2 from the player?,"['brown chocolate', 'brown chocolate_1']"
How far is vending machine_2 from the player?,"['brown chocolate', 'brown chocolate_2']"
How far is vending machine_2 from the player?,"['cash register', 'cash register_1']"
How far is vending machine_2 from the player?,"['chipbox', 'chipbox_1']"
How far is vending machine_2 from the player?,"['chipbox', 'chipbox_2']"
How far is vending machine_2 from the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How far is vending machine_2 from the player?,"['coffee poster', 'coffee poster_1']"
How far is vending machine_2 from the player?,"['counter', 'counter_1']"
How far is vending machine_2 from the player?,"['door', 'door_1']"
How far is vending machine_2 from the player?,"['door', 'door_2']"
How far is vending machine_2 from the player?,"['double door', 'double door_1']"
How far is vending machine_2 from the player?,"['double door', 'double door_2']"
How far is vending machine_2 from the player?,"['ice cream poster', 'ice cream poster_1']"
How far is vending machine_2 from the player?,"['lemon poster', 'lemon poster_1']"
How far is vending machine_2 from the player?,"['sale poster', 'sale poster_1']"
How far is vending machine_2 from the player?,"['sidetable', 'sidetable_1']"
How far is vending machine_2 from the player?,"['sidetable', 'sidetable_2']"
How far is vending machine_2 from the player?,"['sidetable', 'sidetable_3']"
How far is vending machine_2 from the player?,"['sidetable', 'sidetable_4']"
How far is vending machine_2 from the player?,"['small shelf', 'small shelf_1']"
How far is vending machine_2 from the player?,"['small shelf', 'small shelf_2']"
How far is vending machine_2 from the player?,"['small shelf', 'small shelf_3']"
How far is vending machine_2 from the player?,"['small shelf', 'small shelf_4']"
How far is vending machine_2 from the player?,"['water bottle', 'water bottle_1']"
How far is vending machine_2 from the player?,"['water bottle', 'water bottle_2']"
How far is vending machine_2 from the player?,"['water bottle', 'water bottle_3']"
How far is vending machine_2 from the player?,"['water bottle', 'water bottle_4']"
How far is vending machine_2 from the player?,"['welcome signboard', 'welcome signboard_1']"
How far is vending machine_2 from the player?,"['white chocolate', 'white chocolate_1']"
How far is vending machine_2 from the player?,"['white chocolate', 'white chocolate_2']"
How far is vending machine_2 from the player?,"['yellow chocolate', 'yellow chocolate_1']"
How far is vending machine_2 from the player?,"['yellow chocolate', 'yellow chocolate_2']"
Which direction is vending machine_2 located relative to the player?,"['brown chocolate', 'brown chocolate_1']"
Which direction is vending machine_2 located relative to the player?,"['brown chocolate', 'brown chocolate_2']"
Which direction is vending machine_2 located relative to the player?,"['cash register', 'cash register_1']"
Which direction is vending machine_2 located relative to the player?,"['chipbox', 'chipbox_1']"
Which direction is vending machine_2 located relative to the player?,"['chipbox', 'chipbox_2']"
Which direction is vending machine_2 located relative to the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Which direction is vending machine_2 located relative to the player?,"['coffee poster', 'coffee poster_1']"
Which direction is vending machine_2 located relative to the player?,"['counter', 'counter_1']"
Which direction is vending machine_2 located relative to the player?,"['door', 'door_1']"
Which direction is vending machine_2 located relative to the player?,"['door', 'door_2']"
Which direction is vending machine_2 located relative to the player?,"['double door', 'double door_1']"
Which direction is vending machine_2 located relative to the player?,"['double door', 'double door_2']"
Which direction is vending machine_2 located relative to the player?,"['ice cream poster', 'ice cream poster_1']"
Which direction is vending machine_2 located relative to the player?,"['lemon poster', 'lemon poster_1']"
Which direction is vending machine_2 located relative to the player?,"['sale poster', 'sale poster_1']"
Which direction is vending machine_2 located relative to the player?,"['sidetable', 'sidetable_1']"
Which direction is vending machine_2 located relative to the player?,"['sidetable', 'sidetable_2']"
Which direction is vending machine_2 located relative to the player?,"['sidetable', 'sidetable_3']"
Which direction is vending machine_2 located relative to the player?,"['sidetable', 'sidetable_4']"
Which direction is vending machine_2 located relative to the player?,"['small shelf', 'small shelf_1']"
Which direction is vending machine_2 located relative to the player?,"['small shelf', 'small shelf_2']"
Which direction is vending machine_2 located relative to the player?,"['small shelf', 'small shelf_3']"
Which direction is vending machine_2 located relative to the player?,"['small shelf', 'small shelf_4']"
Which direction is vending machine_2 located relative to the player?,"['water bottle', 'water bottle_1']"
Which direction is vending machine_2 located relative to the player?,"['water bottle', 'water bottle_2']"
Which direction is vending machine_2 located relative to the player?,"['water bottle', 'water bottle_3']"
Which direction is vending machine_2 located relative to the player?,"['water bottle', 'water bottle_4']"
Which direction is vending machine_2 located relative to the player?,"['welcome signboard', 'welcome signboard_1']"
Which direction is vending machine_2 located relative to the player?,"['white chocolate', 'white chocolate_1']"
Which direction is vending machine_2 located relative to the player?,"['white chocolate', 'white chocolate_2']"
Which direction is vending machine_2 located relative to the player?,"['yellow chocolate', 'yellow chocolate_1']"
Which direction is vending machine_2 located relative to the player?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the location of water bottle_1?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the location of water bottle_1?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the location of water bottle_1?,"['cash register', 'cash register_1']"
Can you provide the location of water bottle_1?,"['chipbox', 'chipbox_1']"
Can you provide the location of water bottle_1?,"['chipbox', 'chipbox_2']"
Can you provide the location of water bottle_1?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the location of water bottle_1?,"['coffee poster', 'coffee poster_1']"
Can you provide the location of water bottle_1?,"['counter', 'counter_1']"
Can you provide the location of water bottle_1?,"['door', 'door_1']"
Can you provide the location of water bottle_1?,"['door', 'door_2']"
Can you provide the location of water bottle_1?,"['double door', 'double door_1']"
Can you provide the location of water bottle_1?,"['double door', 'double door_2']"
Can you provide the location of water bottle_1?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the location of water bottle_1?,"['lemon poster', 'lemon poster_1']"
Can you provide the location of water bottle_1?,"['sale poster', 'sale poster_1']"
Can you provide the location of water bottle_1?,"['sidetable', 'sidetable_1']"
Can you provide the location of water bottle_1?,"['sidetable', 'sidetable_2']"
Can you provide the location of water bottle_1?,"['sidetable', 'sidetable_3']"
Can you provide the location of water bottle_1?,"['sidetable', 'sidetable_4']"
Can you provide the location of water bottle_1?,"['small shelf', 'small shelf_1']"
Can you provide the location of water bottle_1?,"['small shelf', 'small shelf_2']"
Can you provide the location of water bottle_1?,"['small shelf', 'small shelf_3']"
Can you provide the location of water bottle_1?,"['small shelf', 'small shelf_4']"
Can you provide the location of water bottle_1?,"['vending machine', 'vending machine_1']"
Can you provide the location of water bottle_1?,"['vending machine', 'vending machine_2']"
Can you provide the location of water bottle_1?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the location of water bottle_1?,"['white chocolate', 'white chocolate_1']"
Can you provide the location of water bottle_1?,"['white chocolate', 'white chocolate_2']"
Can you provide the location of water bottle_1?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the location of water bottle_1?,"['yellow chocolate', 'yellow chocolate_2']"
Can water bottle_1 be interacted with?,"['brown chocolate', 'brown chocolate_1']"
Can water bottle_1 be interacted with?,"['brown chocolate', 'brown chocolate_2']"
Can water bottle_1 be interacted with?,"['cash register', 'cash register_1']"
Can water bottle_1 be interacted with?,"['chipbox', 'chipbox_1']"
Can water bottle_1 be interacted with?,"['chipbox', 'chipbox_2']"
Can water bottle_1 be interacted with?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can water bottle_1 be interacted with?,"['coffee poster', 'coffee poster_1']"
Can water bottle_1 be interacted with?,"['counter', 'counter_1']"
Can water bottle_1 be interacted with?,"['door', 'door_1']"
Can water bottle_1 be interacted with?,"['door', 'door_2']"
Can water bottle_1 be interacted with?,"['double door', 'double door_1']"
Can water bottle_1 be interacted with?,"['double door', 'double door_2']"
Can water bottle_1 be interacted with?,"['ice cream poster', 'ice cream poster_1']"
Can water bottle_1 be interacted with?,"['lemon poster', 'lemon poster_1']"
Can water bottle_1 be interacted with?,"['sale poster', 'sale poster_1']"
Can water bottle_1 be interacted with?,"['sidetable', 'sidetable_1']"
Can water bottle_1 be interacted with?,"['sidetable', 'sidetable_2']"
Can water bottle_1 be interacted with?,"['sidetable', 'sidetable_3']"
Can water bottle_1 be interacted with?,"['sidetable', 'sidetable_4']"
Can water bottle_1 be interacted with?,"['small shelf', 'small shelf_1']"
Can water bottle_1 be interacted with?,"['small shelf', 'small shelf_2']"
Can water bottle_1 be interacted with?,"['small shelf', 'small shelf_3']"
Can water bottle_1 be interacted with?,"['small shelf', 'small shelf_4']"
Can water bottle_1 be interacted with?,"['vending machine', 'vending machine_1']"
Can water bottle_1 be interacted with?,"['vending machine', 'vending machine_2']"
Can water bottle_1 be interacted with?,"['welcome signboard', 'welcome signboard_1']"
Can water bottle_1 be interacted with?,"['white chocolate', 'white chocolate_1']"
Can water bottle_1 be interacted with?,"['white chocolate', 'white chocolate_2']"
Can water bottle_1 be interacted with?,"['yellow chocolate', 'yellow chocolate_1']"
Can water bottle_1 be interacted with?,"['yellow chocolate', 'yellow chocolate_2']"
What kind of material is water bottle_1 made of?,"['brown chocolate', 'brown chocolate_1']"
What kind of material is water bottle_1 made of?,"['brown chocolate', 'brown chocolate_2']"
What kind of material is water bottle_1 made of?,"['cash register', 'cash register_1']"
What kind of material is water bottle_1 made of?,"['chipbox', 'chipbox_1']"
What kind of material is water bottle_1 made of?,"['chipbox', 'chipbox_2']"
What kind of material is water bottle_1 made of?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What kind of material is water bottle_1 made of?,"['coffee poster', 'coffee poster_1']"
What kind of material is water bottle_1 made of?,"['counter', 'counter_1']"
What kind of material is water bottle_1 made of?,"['door', 'door_1']"
What kind of material is water bottle_1 made of?,"['door', 'door_2']"
What kind of material is water bottle_1 made of?,"['double door', 'double door_1']"
What kind of material is water bottle_1 made of?,"['double door', 'double door_2']"
What kind of material is water bottle_1 made of?,"['ice cream poster', 'ice cream poster_1']"
What kind of material is water bottle_1 made of?,"['lemon poster', 'lemon poster_1']"
What kind of material is water bottle_1 made of?,"['sale poster', 'sale poster_1']"
What kind of material is water bottle_1 made of?,"['sidetable', 'sidetable_1']"
What kind of material is water bottle_1 made of?,"['sidetable', 'sidetable_2']"
What kind of material is water bottle_1 made of?,"['sidetable', 'sidetable_3']"
What kind of material is water bottle_1 made of?,"['sidetable', 'sidetable_4']"
What kind of material is water bottle_1 made of?,"['small shelf', 'small shelf_1']"
What kind of material is water bottle_1 made of?,"['small shelf', 'small shelf_2']"
What kind of material is water bottle_1 made of?,"['small shelf', 'small shelf_3']"
What kind of material is water bottle_1 made of?,"['small shelf', 'small shelf_4']"
What kind of material is water bottle_1 made of?,"['vending machine', 'vending machine_1']"
What kind of material is water bottle_1 made of?,"['vending machine', 'vending machine_2']"
What kind of material is water bottle_1 made of?,"['welcome signboard', 'welcome signboard_1']"
What kind of material is water bottle_1 made of?,"['white chocolate', 'white chocolate_1']"
What kind of material is water bottle_1 made of?,"['white chocolate', 'white chocolate_2']"
What kind of material is water bottle_1 made of?,"['yellow chocolate', 'yellow chocolate_1']"
What kind of material is water bottle_1 made of?,"['yellow chocolate', 'yellow chocolate_2']"
Could you describe the color of water bottle_1?,"['brown chocolate', 'brown chocolate_1']"
Could you describe the color of water bottle_1?,"['brown chocolate', 'brown chocolate_2']"
Could you describe the color of water bottle_1?,"['cash register', 'cash register_1']"
Could you describe the color of water bottle_1?,"['chipbox', 'chipbox_1']"
Could you describe the color of water bottle_1?,"['chipbox', 'chipbox_2']"
Could you describe the color of water bottle_1?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you describe the color of water bottle_1?,"['coffee poster', 'coffee poster_1']"
Could you describe the color of water bottle_1?,"['counter', 'counter_1']"
Could you describe the color of water bottle_1?,"['door', 'door_1']"
Could you describe the color of water bottle_1?,"['door', 'door_2']"
Could you describe the color of water bottle_1?,"['double door', 'double door_1']"
Could you describe the color of water bottle_1?,"['double door', 'double door_2']"
Could you describe the color of water bottle_1?,"['ice cream poster', 'ice cream poster_1']"
Could you describe the color of water bottle_1?,"['lemon poster', 'lemon poster_1']"
Could you describe the color of water bottle_1?,"['sale poster', 'sale poster_1']"
Could you describe the color of water bottle_1?,"['sidetable', 'sidetable_1']"
Could you describe the color of water bottle_1?,"['sidetable', 'sidetable_2']"
Could you describe the color of water bottle_1?,"['sidetable', 'sidetable_3']"
Could you describe the color of water bottle_1?,"['sidetable', 'sidetable_4']"
Could you describe the color of water bottle_1?,"['small shelf', 'small shelf_1']"
Could you describe the color of water bottle_1?,"['small shelf', 'small shelf_2']"
Could you describe the color of water bottle_1?,"['small shelf', 'small shelf_3']"
Could you describe the color of water bottle_1?,"['small shelf', 'small shelf_4']"
Could you describe the color of water bottle_1?,"['vending machine', 'vending machine_1']"
Could you describe the color of water bottle_1?,"['vending machine', 'vending machine_2']"
Could you describe the color of water bottle_1?,"['welcome signboard', 'welcome signboard_1']"
Could you describe the color of water bottle_1?,"['white chocolate', 'white chocolate_1']"
Could you describe the color of water bottle_1?,"['white chocolate', 'white chocolate_2']"
Could you describe the color of water bottle_1?,"['yellow chocolate', 'yellow chocolate_1']"
Could you describe the color of water bottle_1?,"['yellow chocolate', 'yellow chocolate_2']"
How far is water bottle_1 from the player?,"['brown chocolate', 'brown chocolate_1']"
How far is water bottle_1 from the player?,"['brown chocolate', 'brown chocolate_2']"
How far is water bottle_1 from the player?,"['cash register', 'cash register_1']"
How far is water bottle_1 from the player?,"['chipbox', 'chipbox_1']"
How far is water bottle_1 from the player?,"['chipbox', 'chipbox_2']"
How far is water bottle_1 from the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How far is water bottle_1 from the player?,"['coffee poster', 'coffee poster_1']"
How far is water bottle_1 from the player?,"['counter', 'counter_1']"
How far is water bottle_1 from the player?,"['door', 'door_1']"
How far is water bottle_1 from the player?,"['door', 'door_2']"
How far is water bottle_1 from the player?,"['double door', 'double door_1']"
How far is water bottle_1 from the player?,"['double door', 'double door_2']"
How far is water bottle_1 from the player?,"['ice cream poster', 'ice cream poster_1']"
How far is water bottle_1 from the player?,"['lemon poster', 'lemon poster_1']"
How far is water bottle_1 from the player?,"['sale poster', 'sale poster_1']"
How far is water bottle_1 from the player?,"['sidetable', 'sidetable_1']"
How far is water bottle_1 from the player?,"['sidetable', 'sidetable_2']"
How far is water bottle_1 from the player?,"['sidetable', 'sidetable_3']"
How far is water bottle_1 from the player?,"['sidetable', 'sidetable_4']"
How far is water bottle_1 from the player?,"['small shelf', 'small shelf_1']"
How far is water bottle_1 from the player?,"['small shelf', 'small shelf_2']"
How far is water bottle_1 from the player?,"['small shelf', 'small shelf_3']"
How far is water bottle_1 from the player?,"['small shelf', 'small shelf_4']"
How far is water bottle_1 from the player?,"['vending machine', 'vending machine_1']"
How far is water bottle_1 from the player?,"['vending machine', 'vending machine_2']"
How far is water bottle_1 from the player?,"['welcome signboard', 'welcome signboard_1']"
How far is water bottle_1 from the player?,"['white chocolate', 'white chocolate_1']"
How far is water bottle_1 from the player?,"['white chocolate', 'white chocolate_2']"
How far is water bottle_1 from the player?,"['yellow chocolate', 'yellow chocolate_1']"
How far is water bottle_1 from the player?,"['yellow chocolate', 'yellow chocolate_2']"
Which direction is water bottle_1 located relative to the player?,"['brown chocolate', 'brown chocolate_1']"
Which direction is water bottle_1 located relative to the player?,"['brown chocolate', 'brown chocolate_2']"
Which direction is water bottle_1 located relative to the player?,"['cash register', 'cash register_1']"
Which direction is water bottle_1 located relative to the player?,"['chipbox', 'chipbox_1']"
Which direction is water bottle_1 located relative to the player?,"['chipbox', 'chipbox_2']"
Which direction is water bottle_1 located relative to the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Which direction is water bottle_1 located relative to the player?,"['coffee poster', 'coffee poster_1']"
Which direction is water bottle_1 located relative to the player?,"['counter', 'counter_1']"
Which direction is water bottle_1 located relative to the player?,"['door', 'door_1']"
Which direction is water bottle_1 located relative to the player?,"['door', 'door_2']"
Which direction is water bottle_1 located relative to the player?,"['double door', 'double door_1']"
Which direction is water bottle_1 located relative to the player?,"['double door', 'double door_2']"
Which direction is water bottle_1 located relative to the player?,"['ice cream poster', 'ice cream poster_1']"
Which direction is water bottle_1 located relative to the player?,"['lemon poster', 'lemon poster_1']"
Which direction is water bottle_1 located relative to the player?,"['sale poster', 'sale poster_1']"
Which direction is water bottle_1 located relative to the player?,"['sidetable', 'sidetable_1']"
Which direction is water bottle_1 located relative to the player?,"['sidetable', 'sidetable_2']"
Which direction is water bottle_1 located relative to the player?,"['sidetable', 'sidetable_3']"
Which direction is water bottle_1 located relative to the player?,"['sidetable', 'sidetable_4']"
Which direction is water bottle_1 located relative to the player?,"['small shelf', 'small shelf_1']"
Which direction is water bottle_1 located relative to the player?,"['small shelf', 'small shelf_2']"
Which direction is water bottle_1 located relative to the player?,"['small shelf', 'small shelf_3']"
Which direction is water bottle_1 located relative to the player?,"['small shelf', 'small shelf_4']"
Which direction is water bottle_1 located relative to the player?,"['vending machine', 'vending machine_1']"
Which direction is water bottle_1 located relative to the player?,"['vending machine', 'vending machine_2']"
Which direction is water bottle_1 located relative to the player?,"['welcome signboard', 'welcome signboard_1']"
Which direction is water bottle_1 located relative to the player?,"['white chocolate', 'white chocolate_1']"
Which direction is water bottle_1 located relative to the player?,"['white chocolate', 'white chocolate_2']"
Which direction is water bottle_1 located relative to the player?,"['yellow chocolate', 'yellow chocolate_1']"
Which direction is water bottle_1 located relative to the player?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the location of water bottle_2?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the location of water bottle_2?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the location of water bottle_2?,"['cash register', 'cash register_1']"
Can you provide the location of water bottle_2?,"['chipbox', 'chipbox_1']"
Can you provide the location of water bottle_2?,"['chipbox', 'chipbox_2']"
Can you provide the location of water bottle_2?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the location of water bottle_2?,"['coffee poster', 'coffee poster_1']"
Can you provide the location of water bottle_2?,"['counter', 'counter_1']"
Can you provide the location of water bottle_2?,"['door', 'door_1']"
Can you provide the location of water bottle_2?,"['door', 'door_2']"
Can you provide the location of water bottle_2?,"['double door', 'double door_1']"
Can you provide the location of water bottle_2?,"['double door', 'double door_2']"
Can you provide the location of water bottle_2?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the location of water bottle_2?,"['lemon poster', 'lemon poster_1']"
Can you provide the location of water bottle_2?,"['sale poster', 'sale poster_1']"
Can you provide the location of water bottle_2?,"['sidetable', 'sidetable_1']"
Can you provide the location of water bottle_2?,"['sidetable', 'sidetable_2']"
Can you provide the location of water bottle_2?,"['sidetable', 'sidetable_3']"
Can you provide the location of water bottle_2?,"['sidetable', 'sidetable_4']"
Can you provide the location of water bottle_2?,"['small shelf', 'small shelf_1']"
Can you provide the location of water bottle_2?,"['small shelf', 'small shelf_2']"
Can you provide the location of water bottle_2?,"['small shelf', 'small shelf_3']"
Can you provide the location of water bottle_2?,"['small shelf', 'small shelf_4']"
Can you provide the location of water bottle_2?,"['vending machine', 'vending machine_1']"
Can you provide the location of water bottle_2?,"['vending machine', 'vending machine_2']"
Can you provide the location of water bottle_2?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the location of water bottle_2?,"['white chocolate', 'white chocolate_1']"
Can you provide the location of water bottle_2?,"['white chocolate', 'white chocolate_2']"
Can you provide the location of water bottle_2?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the location of water bottle_2?,"['yellow chocolate', 'yellow chocolate_2']"
Can water bottle_2 be interacted with?,"['brown chocolate', 'brown chocolate_1']"
Can water bottle_2 be interacted with?,"['brown chocolate', 'brown chocolate_2']"
Can water bottle_2 be interacted with?,"['cash register', 'cash register_1']"
Can water bottle_2 be interacted with?,"['chipbox', 'chipbox_1']"
Can water bottle_2 be interacted with?,"['chipbox', 'chipbox_2']"
Can water bottle_2 be interacted with?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can water bottle_2 be interacted with?,"['coffee poster', 'coffee poster_1']"
Can water bottle_2 be interacted with?,"['counter', 'counter_1']"
Can water bottle_2 be interacted with?,"['door', 'door_1']"
Can water bottle_2 be interacted with?,"['door', 'door_2']"
Can water bottle_2 be interacted with?,"['double door', 'double door_1']"
Can water bottle_2 be interacted with?,"['double door', 'double door_2']"
Can water bottle_2 be interacted with?,"['ice cream poster', 'ice cream poster_1']"
Can water bottle_2 be interacted with?,"['lemon poster', 'lemon poster_1']"
Can water bottle_2 be interacted with?,"['sale poster', 'sale poster_1']"
Can water bottle_2 be interacted with?,"['sidetable', 'sidetable_1']"
Can water bottle_2 be interacted with?,"['sidetable', 'sidetable_2']"
Can water bottle_2 be interacted with?,"['sidetable', 'sidetable_3']"
Can water bottle_2 be interacted with?,"['sidetable', 'sidetable_4']"
Can water bottle_2 be interacted with?,"['small shelf', 'small shelf_1']"
Can water bottle_2 be interacted with?,"['small shelf', 'small shelf_2']"
Can water bottle_2 be interacted with?,"['small shelf', 'small shelf_3']"
