Questions,Negative Retrieved Index
Which direction is tray_3 located relative to the player?,"['soap dispenser', 'soap dispenser_2']"
Which direction is tray_3 located relative to the player?,"['toilet', 'toilet_1']"
Which direction is tray_3 located relative to the player?,"['toilet', 'toilet_2']"
Which direction is tray_3 located relative to the player?,"['trash bin', 'trash bin_1']"
Which direction is tray_3 located relative to the player?,"['urinal', 'urinal_1']"
Which direction is tray_3 located relative to the player?,"['water drinking machine', 'water drinking machine_1']"
Which direction is tray_3 located relative to the player?,"[""women's room"", ""women's room_1""]"
Can you provide the location of tray_4?,"['big sign', 'big sign_1']"
Can you provide the location of tray_4?,"['display shelf', 'display shelf_1']"
Can you provide the location of tray_4?,"['handdryer', 'handdryer_1']"
Can you provide the location of tray_4?,"['handdryer', 'handdryer_2']"
Can you provide the location of tray_4?,"[""men's room"", ""men's room_1""]"
Can you provide the location of tray_4?,"['mirror', 'mirror_1']"
Can you provide the location of tray_4?,"['mirror', 'mirror_2']"
Can you provide the location of tray_4?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can you provide the location of tray_4?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can you provide the location of tray_4?,"['payment device', 'payment device_1']"
Can you provide the location of tray_4?,"['payment device', 'payment device_2']"
Can you provide the location of tray_4?,"['receipt printer', 'receipt printer_1']"
Can you provide the location of tray_4?,"['receipt printer', 'receipt printer_2']"
Can you provide the location of tray_4?,"['register', 'register_1']"
Can you provide the location of tray_4?,"['register', 'register_2']"
Can you provide the location of tray_4?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can you provide the location of tray_4?,"['service plate', 'service plate_1']"
Can you provide the location of tray_4?,"['service plate', 'service plate_2']"
Can you provide the location of tray_4?,"['sink', 'sink_1']"
Can you provide the location of tray_4?,"['sink', 'sink_2']"
Can you provide the location of tray_4?,"['soap dispenser', 'soap dispenser_1']"
Can you provide the location of tray_4?,"['soap dispenser', 'soap dispenser_2']"
Can you provide the location of tray_4?,"['toilet', 'toilet_1']"
Can you provide the location of tray_4?,"['toilet', 'toilet_2']"
Can you provide the location of tray_4?,"['trash bin', 'trash bin_1']"
Can you provide the location of tray_4?,"['urinal', 'urinal_1']"
Can you provide the location of tray_4?,"['water drinking machine', 'water drinking machine_1']"
Can you provide the location of tray_4?,"[""women's room"", ""women's room_1""]"
Can tray_4 be interacted with?,"['big sign', 'big sign_1']"
Can tray_4 be interacted with?,"['display shelf', 'display shelf_1']"
Can tray_4 be interacted with?,"['handdryer', 'handdryer_1']"
Can tray_4 be interacted with?,"['handdryer', 'handdryer_2']"
Can tray_4 be interacted with?,"[""men's room"", ""men's room_1""]"
Can tray_4 be interacted with?,"['mirror', 'mirror_1']"
Can tray_4 be interacted with?,"['mirror', 'mirror_2']"
Can tray_4 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can tray_4 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can tray_4 be interacted with?,"['payment device', 'payment device_1']"
Can tray_4 be interacted with?,"['payment device', 'payment device_2']"
Can tray_4 be interacted with?,"['receipt printer', 'receipt printer_1']"
Can tray_4 be interacted with?,"['receipt printer', 'receipt printer_2']"
Can tray_4 be interacted with?,"['register', 'register_1']"
Can tray_4 be interacted with?,"['register', 'register_2']"
Can tray_4 be interacted with?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can tray_4 be interacted with?,"['service plate', 'service plate_1']"
Can tray_4 be interacted with?,"['service plate', 'service plate_2']"
Can tray_4 be interacted with?,"['sink', 'sink_1']"
Can tray_4 be interacted with?,"['sink', 'sink_2']"
Can tray_4 be interacted with?,"['soap dispenser', 'soap dispenser_1']"
Can tray_4 be interacted with?,"['soap dispenser', 'soap dispenser_2']"
Can tray_4 be interacted with?,"['toilet', 'toilet_1']"
Can tray_4 be interacted with?,"['toilet', 'toilet_2']"
Can tray_4 be interacted with?,"['trash bin', 'trash bin_1']"
Can tray_4 be interacted with?,"['urinal', 'urinal_1']"
Can tray_4 be interacted with?,"['water drinking machine', 'water drinking machine_1']"
Can tray_4 be interacted with?,"[""women's room"", ""women's room_1""]"
What kind of material is tray_4 made of?,"['big sign', 'big sign_1']"
What kind of material is tray_4 made of?,"['display shelf', 'display shelf_1']"
What kind of material is tray_4 made of?,"['handdryer', 'handdryer_1']"
What kind of material is tray_4 made of?,"['handdryer', 'handdryer_2']"
What kind of material is tray_4 made of?,"[""men's room"", ""men's room_1""]"
What kind of material is tray_4 made of?,"['mirror', 'mirror_1']"
What kind of material is tray_4 made of?,"['mirror', 'mirror_2']"
What kind of material is tray_4 made of?,"['paper towel dispenser', 'paper towel dispenser_1']"
What kind of material is tray_4 made of?,"['paper towel dispenser', 'paper towel dispenser_2']"
What kind of material is tray_4 made of?,"['payment device', 'payment device_1']"
What kind of material is tray_4 made of?,"['payment device', 'payment device_2']"
What kind of material is tray_4 made of?,"['receipt printer', 'receipt printer_1']"
What kind of material is tray_4 made of?,"['receipt printer', 'receipt printer_2']"
What kind of material is tray_4 made of?,"['register', 'register_1']"
What kind of material is tray_4 made of?,"['register', 'register_2']"
What kind of material is tray_4 made of?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
What kind of material is tray_4 made of?,"['service plate', 'service plate_1']"
What kind of material is tray_4 made of?,"['service plate', 'service plate_2']"
What kind of material is tray_4 made of?,"['sink', 'sink_1']"
What kind of material is tray_4 made of?,"['sink', 'sink_2']"
What kind of material is tray_4 made of?,"['soap dispenser', 'soap dispenser_1']"
What kind of material is tray_4 made of?,"['soap dispenser', 'soap dispenser_2']"
What kind of material is tray_4 made of?,"['toilet', 'toilet_1']"
What kind of material is tray_4 made of?,"['toilet', 'toilet_2']"
What kind of material is tray_4 made of?,"['trash bin', 'trash bin_1']"
What kind of material is tray_4 made of?,"['urinal', 'urinal_1']"
What kind of material is tray_4 made of?,"['water drinking machine', 'water drinking machine_1']"
What kind of material is tray_4 made of?,"[""women's room"", ""women's room_1""]"
Could you describe the color of tray_4?,"['big sign', 'big sign_1']"
Could you describe the color of tray_4?,"['display shelf', 'display shelf_1']"
Could you describe the color of tray_4?,"['handdryer', 'handdryer_1']"
Could you describe the color of tray_4?,"['handdryer', 'handdryer_2']"
Could you describe the color of tray_4?,"[""men's room"", ""men's room_1""]"
Could you describe the color of tray_4?,"['mirror', 'mirror_1']"
Could you describe the color of tray_4?,"['mirror', 'mirror_2']"
Could you describe the color of tray_4?,"['paper towel dispenser', 'paper towel dispenser_1']"
Could you describe the color of tray_4?,"['paper towel dispenser', 'paper towel dispenser_2']"
Could you describe the color of tray_4?,"['payment device', 'payment device_1']"
Could you describe the color of tray_4?,"['payment device', 'payment device_2']"
Could you describe the color of tray_4?,"['receipt printer', 'receipt printer_1']"
Could you describe the color of tray_4?,"['receipt printer', 'receipt printer_2']"
Could you describe the color of tray_4?,"['register', 'register_1']"
Could you describe the color of tray_4?,"['register', 'register_2']"
Could you describe the color of tray_4?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Could you describe the color of tray_4?,"['service plate', 'service plate_1']"
Could you describe the color of tray_4?,"['service plate', 'service plate_2']"
Could you describe the color of tray_4?,"['sink', 'sink_1']"
Could you describe the color of tray_4?,"['sink', 'sink_2']"
Could you describe the color of tray_4?,"['soap dispenser', 'soap dispenser_1']"
Could you describe the color of tray_4?,"['soap dispenser', 'soap dispenser_2']"
Could you describe the color of tray_4?,"['toilet', 'toilet_1']"
Could you describe the color of tray_4?,"['toilet', 'toilet_2']"
Could you describe the color of tray_4?,"['trash bin', 'trash bin_1']"
Could you describe the color of tray_4?,"['urinal', 'urinal_1']"
Could you describe the color of tray_4?,"['water drinking machine', 'water drinking machine_1']"
Could you describe the color of tray_4?,"[""women's room"", ""women's room_1""]"
How far is tray_4 from the player?,"['big sign', 'big sign_1']"
How far is tray_4 from the player?,"['display shelf', 'display shelf_1']"
How far is tray_4 from the player?,"['handdryer', 'handdryer_1']"
How far is tray_4 from the player?,"['handdryer', 'handdryer_2']"
How far is tray_4 from the player?,"[""men's room"", ""men's room_1""]"
How far is tray_4 from the player?,"['mirror', 'mirror_1']"
How far is tray_4 from the player?,"['mirror', 'mirror_2']"
How far is tray_4 from the player?,"['paper towel dispenser', 'paper towel dispenser_1']"
How far is tray_4 from the player?,"['paper towel dispenser', 'paper towel dispenser_2']"
How far is tray_4 from the player?,"['payment device', 'payment device_1']"
How far is tray_4 from the player?,"['payment device', 'payment device_2']"
How far is tray_4 from the player?,"['receipt printer', 'receipt printer_1']"
How far is tray_4 from the player?,"['receipt printer', 'receipt printer_2']"
How far is tray_4 from the player?,"['register', 'register_1']"
How far is tray_4 from the player?,"['register', 'register_2']"
How far is tray_4 from the player?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
How far is tray_4 from the player?,"['service plate', 'service plate_1']"
How far is tray_4 from the player?,"['service plate', 'service plate_2']"
How far is tray_4 from the player?,"['sink', 'sink_1']"
How far is tray_4 from the player?,"['sink', 'sink_2']"
How far is tray_4 from the player?,"['soap dispenser', 'soap dispenser_1']"
How far is tray_4 from the player?,"['soap dispenser', 'soap dispenser_2']"
How far is tray_4 from the player?,"['toilet', 'toilet_1']"
How far is tray_4 from the player?,"['toilet', 'toilet_2']"
How far is tray_4 from the player?,"['trash bin', 'trash bin_1']"
How far is tray_4 from the player?,"['urinal', 'urinal_1']"
How far is tray_4 from the player?,"['water drinking machine', 'water drinking machine_1']"
How far is tray_4 from the player?,"[""women's room"", ""women's room_1""]"
Which direction is tray_4 located relative to the player?,"['big sign', 'big sign_1']"
Which direction is tray_4 located relative to the player?,"['display shelf', 'display shelf_1']"
Which direction is tray_4 located relative to the player?,"['handdryer', 'handdryer_1']"
Which direction is tray_4 located relative to the player?,"['handdryer', 'handdryer_2']"
Which direction is tray_4 located relative to the player?,"[""men's room"", ""men's room_1""]"
Which direction is tray_4 located relative to the player?,"['mirror', 'mirror_1']"
Which direction is tray_4 located relative to the player?,"['mirror', 'mirror_2']"
Which direction is tray_4 located relative to the player?,"['paper towel dispenser', 'paper towel dispenser_1']"
Which direction is tray_4 located relative to the player?,"['paper towel dispenser', 'paper towel dispenser_2']"
Which direction is tray_4 located relative to the player?,"['payment device', 'payment device_1']"
Which direction is tray_4 located relative to the player?,"['payment device', 'payment device_2']"
Which direction is tray_4 located relative to the player?,"['receipt printer', 'receipt printer_1']"
Which direction is tray_4 located relative to the player?,"['receipt printer', 'receipt printer_2']"
Which direction is tray_4 located relative to the player?,"['register', 'register_1']"
Which direction is tray_4 located relative to the player?,"['register', 'register_2']"
Which direction is tray_4 located relative to the player?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Which direction is tray_4 located relative to the player?,"['service plate', 'service plate_1']"
Which direction is tray_4 located relative to the player?,"['service plate', 'service plate_2']"
Which direction is tray_4 located relative to the player?,"['sink', 'sink_1']"
Which direction is tray_4 located relative to the player?,"['sink', 'sink_2']"
Which direction is tray_4 located relative to the player?,"['soap dispenser', 'soap dispenser_1']"
Which direction is tray_4 located relative to the player?,"['soap dispenser', 'soap dispenser_2']"
Which direction is tray_4 located relative to the player?,"['toilet', 'toilet_1']"
Which direction is tray_4 located relative to the player?,"['toilet', 'toilet_2']"
Which direction is tray_4 located relative to the player?,"['trash bin', 'trash bin_1']"
Which direction is tray_4 located relative to the player?,"['urinal', 'urinal_1']"
Which direction is tray_4 located relative to the player?,"['water drinking machine', 'water drinking machine_1']"
Which direction is tray_4 located relative to the player?,"[""women's room"", ""women's room_1""]"
Can you provide the location of urinal_1?,"['big sign', 'big sign_1']"
Can you provide the location of urinal_1?,"['display shelf', 'display shelf_1']"
Can you provide the location of urinal_1?,"['handdryer', 'handdryer_1']"
Can you provide the location of urinal_1?,"['handdryer', 'handdryer_2']"
Can you provide the location of urinal_1?,"[""men's room"", ""men's room_1""]"
Can you provide the location of urinal_1?,"['mirror', 'mirror_1']"
Can you provide the location of urinal_1?,"['mirror', 'mirror_2']"
Can you provide the location of urinal_1?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can you provide the location of urinal_1?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can you provide the location of urinal_1?,"['payment device', 'payment device_1']"
Can you provide the location of urinal_1?,"['payment device', 'payment device_2']"
Can you provide the location of urinal_1?,"['receipt printer', 'receipt printer_1']"
Can you provide the location of urinal_1?,"['receipt printer', 'receipt printer_2']"
Can you provide the location of urinal_1?,"['register', 'register_1']"
Can you provide the location of urinal_1?,"['register', 'register_2']"
Can you provide the location of urinal_1?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can you provide the location of urinal_1?,"['service plate', 'service plate_1']"
Can you provide the location of urinal_1?,"['service plate', 'service plate_2']"
Can you provide the location of urinal_1?,"['sink', 'sink_1']"
Can you provide the location of urinal_1?,"['sink', 'sink_2']"
Can you provide the location of urinal_1?,"['soap dispenser', 'soap dispenser_1']"
Can you provide the location of urinal_1?,"['soap dispenser', 'soap dispenser_2']"
Can you provide the location of urinal_1?,"['toilet', 'toilet_1']"
Can you provide the location of urinal_1?,"['toilet', 'toilet_2']"
Can you provide the location of urinal_1?,"['trash bin', 'trash bin_1']"
Can you provide the location of urinal_1?,"['tray', 'tray_1']"
Can you provide the location of urinal_1?,"['tray', 'tray_2']"
Can you provide the location of urinal_1?,"['tray', 'tray_3']"
Can you provide the location of urinal_1?,"['tray', 'tray_4']"
Can you provide the location of urinal_1?,"['water drinking machine', 'water drinking machine_1']"
Can you provide the location of urinal_1?,"[""women's room"", ""women's room_1""]"
Can urinal_1 be interacted with?,"['big sign', 'big sign_1']"
Can urinal_1 be interacted with?,"['display shelf', 'display shelf_1']"
Can urinal_1 be interacted with?,"['handdryer', 'handdryer_1']"
Can urinal_1 be interacted with?,"['handdryer', 'handdryer_2']"
Can urinal_1 be interacted with?,"[""men's room"", ""men's room_1""]"
Can urinal_1 be interacted with?,"['mirror', 'mirror_1']"
Can urinal_1 be interacted with?,"['mirror', 'mirror_2']"
Can urinal_1 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can urinal_1 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can urinal_1 be interacted with?,"['payment device', 'payment device_1']"
Can urinal_1 be interacted with?,"['payment device', 'payment device_2']"
Can urinal_1 be interacted with?,"['receipt printer', 'receipt printer_1']"
Can urinal_1 be interacted with?,"['receipt printer', 'receipt printer_2']"
Can urinal_1 be interacted with?,"['register', 'register_1']"
Can urinal_1 be interacted with?,"['register', 'register_2']"
Can urinal_1 be interacted with?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can urinal_1 be interacted with?,"['service plate', 'service plate_1']"
Can urinal_1 be interacted with?,"['service plate', 'service plate_2']"
Can urinal_1 be interacted with?,"['sink', 'sink_1']"
Can urinal_1 be interacted with?,"['sink', 'sink_2']"
Can urinal_1 be interacted with?,"['soap dispenser', 'soap dispenser_1']"
Can urinal_1 be interacted with?,"['soap dispenser', 'soap dispenser_2']"
Can urinal_1 be interacted with?,"['toilet', 'toilet_1']"
Can urinal_1 be interacted with?,"['toilet', 'toilet_2']"
Can urinal_1 be interacted with?,"['trash bin', 'trash bin_1']"
Can urinal_1 be interacted with?,"['tray', 'tray_1']"
Can urinal_1 be interacted with?,"['tray', 'tray_2']"
Can urinal_1 be interacted with?,"['tray', 'tray_3']"
Can urinal_1 be interacted with?,"['tray', 'tray_4']"
Can urinal_1 be interacted with?,"['water drinking machine', 'water drinking machine_1']"
Can urinal_1 be interacted with?,"[""women's room"", ""women's room_1""]"
What kind of material is urinal_1 made of?,"['big sign', 'big sign_1']"
What kind of material is urinal_1 made of?,"['display shelf', 'display shelf_1']"
What kind of material is urinal_1 made of?,"['handdryer', 'handdryer_1']"
What kind of material is urinal_1 made of?,"['handdryer', 'handdryer_2']"
What kind of material is urinal_1 made of?,"[""men's room"", ""men's room_1""]"
What kind of material is urinal_1 made of?,"['mirror', 'mirror_1']"
What kind of material is urinal_1 made of?,"['mirror', 'mirror_2']"
What kind of material is urinal_1 made of?,"['paper towel dispenser', 'paper towel dispenser_1']"
What kind of material is urinal_1 made of?,"['paper towel dispenser', 'paper towel dispenser_2']"
What kind of material is urinal_1 made of?,"['payment device', 'payment device_1']"
What kind of material is urinal_1 made of?,"['payment device', 'payment device_2']"
What kind of material is urinal_1 made of?,"['receipt printer', 'receipt printer_1']"
What kind of material is urinal_1 made of?,"['receipt printer', 'receipt printer_2']"
What kind of material is urinal_1 made of?,"['register', 'register_1']"
What kind of material is urinal_1 made of?,"['register', 'register_2']"
What kind of material is urinal_1 made of?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
What kind of material is urinal_1 made of?,"['service plate', 'service plate_1']"
What kind of material is urinal_1 made of?,"['service plate', 'service plate_2']"
What kind of material is urinal_1 made of?,"['sink', 'sink_1']"
What kind of material is urinal_1 made of?,"['sink', 'sink_2']"
What kind of material is urinal_1 made of?,"['soap dispenser', 'soap dispenser_1']"
What kind of material is urinal_1 made of?,"['soap dispenser', 'soap dispenser_2']"
What kind of material is urinal_1 made of?,"['toilet', 'toilet_1']"
What kind of material is urinal_1 made of?,"['toilet', 'toilet_2']"
What kind of material is urinal_1 made of?,"['trash bin', 'trash bin_1']"
What kind of material is urinal_1 made of?,"['tray', 'tray_1']"
What kind of material is urinal_1 made of?,"['tray', 'tray_2']"
What kind of material is urinal_1 made of?,"['tray', 'tray_3']"
What kind of material is urinal_1 made of?,"['tray', 'tray_4']"
What kind of material is urinal_1 made of?,"['water drinking machine', 'water drinking machine_1']"
What kind of material is urinal_1 made of?,"[""women's room"", ""women's room_1""]"
Could you describe the color of urinal_1?,"['big sign', 'big sign_1']"
Could you describe the color of urinal_1?,"['display shelf', 'display shelf_1']"
Could you describe the color of urinal_1?,"['handdryer', 'handdryer_1']"
Could you describe the color of urinal_1?,"['handdryer', 'handdryer_2']"
Could you describe the color of urinal_1?,"[""men's room"", ""men's room_1""]"
Could you describe the color of urinal_1?,"['mirror', 'mirror_1']"
Could you describe the color of urinal_1?,"['mirror', 'mirror_2']"
Could you describe the color of urinal_1?,"['paper towel dispenser', 'paper towel dispenser_1']"
Could you describe the color of urinal_1?,"['paper towel dispenser', 'paper towel dispenser_2']"
Could you describe the color of urinal_1?,"['payment device', 'payment device_1']"
Could you describe the color of urinal_1?,"['payment device', 'payment device_2']"
Could you describe the color of urinal_1?,"['receipt printer', 'receipt printer_1']"
Could you describe the color of urinal_1?,"['receipt printer', 'receipt printer_2']"
Could you describe the color of urinal_1?,"['register', 'register_1']"
Could you describe the color of urinal_1?,"['register', 'register_2']"
Could you describe the color of urinal_1?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Could you describe the color of urinal_1?,"['service plate', 'service plate_1']"
Could you describe the color of urinal_1?,"['service plate', 'service plate_2']"
Could you describe the color of urinal_1?,"['sink', 'sink_1']"
Could you describe the color of urinal_1?,"['sink', 'sink_2']"
Could you describe the color of urinal_1?,"['soap dispenser', 'soap dispenser_1']"
Could you describe the color of urinal_1?,"['soap dispenser', 'soap dispenser_2']"
Could you describe the color of urinal_1?,"['toilet', 'toilet_1']"
Could you describe the color of urinal_1?,"['toilet', 'toilet_2']"
Could you describe the color of urinal_1?,"['trash bin', 'trash bin_1']"
Could you describe the color of urinal_1?,"['tray', 'tray_1']"
Could you describe the color of urinal_1?,"['tray', 'tray_2']"
Could you describe the color of urinal_1?,"['tray', 'tray_3']"
Could you describe the color of urinal_1?,"['tray', 'tray_4']"
Could you describe the color of urinal_1?,"['water drinking machine', 'water drinking machine_1']"
Could you describe the color of urinal_1?,"[""women's room"", ""women's room_1""]"
How far is urinal_1 from the player?,"['big sign', 'big sign_1']"
How far is urinal_1 from the player?,"['display shelf', 'display shelf_1']"
How far is urinal_1 from the player?,"['handdryer', 'handdryer_1']"
How far is urinal_1 from the player?,"['handdryer', 'handdryer_2']"
How far is urinal_1 from the player?,"[""men's room"", ""men's room_1""]"
How far is urinal_1 from the player?,"['mirror', 'mirror_1']"
How far is urinal_1 from the player?,"['mirror', 'mirror_2']"
How far is urinal_1 from the player?,"['paper towel dispenser', 'paper towel dispenser_1']"
How far is urinal_1 from the player?,"['paper towel dispenser', 'paper towel dispenser_2']"
How far is urinal_1 from the player?,"['payment device', 'payment device_1']"
How far is urinal_1 from the player?,"['payment device', 'payment device_2']"
How far is urinal_1 from the player?,"['receipt printer', 'receipt printer_1']"
How far is urinal_1 from the player?,"['receipt printer', 'receipt printer_2']"
How far is urinal_1 from the player?,"['register', 'register_1']"
How far is urinal_1 from the player?,"['register', 'register_2']"
How far is urinal_1 from the player?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
How far is urinal_1 from the player?,"['service plate', 'service plate_1']"
How far is urinal_1 from the player?,"['service plate', 'service plate_2']"
How far is urinal_1 from the player?,"['sink', 'sink_1']"
How far is urinal_1 from the player?,"['sink', 'sink_2']"
How far is urinal_1 from the player?,"['soap dispenser', 'soap dispenser_1']"
How far is urinal_1 from the player?,"['soap dispenser', 'soap dispenser_2']"
How far is urinal_1 from the player?,"['toilet', 'toilet_1']"
How far is urinal_1 from the player?,"['toilet', 'toilet_2']"
How far is urinal_1 from the player?,"['trash bin', 'trash bin_1']"
How far is urinal_1 from the player?,"['tray', 'tray_1']"
How far is urinal_1 from the player?,"['tray', 'tray_2']"
How far is urinal_1 from the player?,"['tray', 'tray_3']"
How far is urinal_1 from the player?,"['tray', 'tray_4']"
How far is urinal_1 from the player?,"['water drinking machine', 'water drinking machine_1']"
How far is urinal_1 from the player?,"[""women's room"", ""women's room_1""]"
Which direction is urinal_1 located relative to the player?,"['big sign', 'big sign_1']"
Which direction is urinal_1 located relative to the player?,"['display shelf', 'display shelf_1']"
Which direction is urinal_1 located relative to the player?,"['handdryer', 'handdryer_1']"
Which direction is urinal_1 located relative to the player?,"['handdryer', 'handdryer_2']"
Which direction is urinal_1 located relative to the player?,"[""men's room"", ""men's room_1""]"
Which direction is urinal_1 located relative to the player?,"['mirror', 'mirror_1']"
Which direction is urinal_1 located relative to the player?,"['mirror', 'mirror_2']"
Which direction is urinal_1 located relative to the player?,"['paper towel dispenser', 'paper towel dispenser_1']"
Which direction is urinal_1 located relative to the player?,"['paper towel dispenser', 'paper towel dispenser_2']"
Which direction is urinal_1 located relative to the player?,"['payment device', 'payment device_1']"
Which direction is urinal_1 located relative to the player?,"['payment device', 'payment device_2']"
Which direction is urinal_1 located relative to the player?,"['receipt printer', 'receipt printer_1']"
Which direction is urinal_1 located relative to the player?,"['receipt printer', 'receipt printer_2']"
Which direction is urinal_1 located relative to the player?,"['register', 'register_1']"
Which direction is urinal_1 located relative to the player?,"['register', 'register_2']"
Which direction is urinal_1 located relative to the player?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Which direction is urinal_1 located relative to the player?,"['service plate', 'service plate_1']"
Which direction is urinal_1 located relative to the player?,"['service plate', 'service plate_2']"
Which direction is urinal_1 located relative to the player?,"['sink', 'sink_1']"
Which direction is urinal_1 located relative to the player?,"['sink', 'sink_2']"
Which direction is urinal_1 located relative to the player?,"['soap dispenser', 'soap dispenser_1']"
Which direction is urinal_1 located relative to the player?,"['soap dispenser', 'soap dispenser_2']"
Which direction is urinal_1 located relative to the player?,"['toilet', 'toilet_1']"
Which direction is urinal_1 located relative to the player?,"['toilet', 'toilet_2']"
Which direction is urinal_1 located relative to the player?,"['trash bin', 'trash bin_1']"
Which direction is urinal_1 located relative to the player?,"['tray', 'tray_1']"
Which direction is urinal_1 located relative to the player?,"['tray', 'tray_2']"
Which direction is urinal_1 located relative to the player?,"['tray', 'tray_3']"
Which direction is urinal_1 located relative to the player?,"['tray', 'tray_4']"
Which direction is urinal_1 located relative to the player?,"['water drinking machine', 'water drinking machine_1']"
Which direction is urinal_1 located relative to the player?,"[""women's room"", ""women's room_1""]"
Can you provide the location of water drinking machine_1?,"['big sign', 'big sign_1']"
Can you provide the location of water drinking machine_1?,"['display shelf', 'display shelf_1']"
Can you provide the location of water drinking machine_1?,"['handdryer', 'handdryer_1']"
Can you provide the location of water drinking machine_1?,"['handdryer', 'handdryer_2']"
Can you provide the location of water drinking machine_1?,"[""men's room"", ""men's room_1""]"
Can you provide the location of water drinking machine_1?,"['mirror', 'mirror_1']"
Can you provide the location of water drinking machine_1?,"['mirror', 'mirror_2']"
Can you provide the location of water drinking machine_1?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can you provide the location of water drinking machine_1?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can you provide the location of water drinking machine_1?,"['payment device', 'payment device_1']"
Can you provide the location of water drinking machine_1?,"['payment device', 'payment device_2']"
Can you provide the location of water drinking machine_1?,"['receipt printer', 'receipt printer_1']"
Can you provide the location of water drinking machine_1?,"['receipt printer', 'receipt printer_2']"
Can you provide the location of water drinking machine_1?,"['register', 'register_1']"
Can you provide the location of water drinking machine_1?,"['register', 'register_2']"
Can you provide the location of water drinking machine_1?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can you provide the location of water drinking machine_1?,"['service plate', 'service plate_1']"
Can you provide the location of water drinking machine_1?,"['service plate', 'service plate_2']"
Can you provide the location of water drinking machine_1?,"['sink', 'sink_1']"
Can you provide the location of water drinking machine_1?,"['sink', 'sink_2']"
Can you provide the location of water drinking machine_1?,"['soap dispenser', 'soap dispenser_1']"
Can you provide the location of water drinking machine_1?,"['soap dispenser', 'soap dispenser_2']"
Can you provide the location of water drinking machine_1?,"['toilet', 'toilet_1']"
Can you provide the location of water drinking machine_1?,"['toilet', 'toilet_2']"
Can you provide the location of water drinking machine_1?,"['trash bin', 'trash bin_1']"
Can you provide the location of water drinking machine_1?,"['tray', 'tray_1']"
Can you provide the location of water drinking machine_1?,"['tray', 'tray_2']"
Can you provide the location of water drinking machine_1?,"['tray', 'tray_3']"
Can you provide the location of water drinking machine_1?,"['tray', 'tray_4']"
Can you provide the location of water drinking machine_1?,"['urinal', 'urinal_1']"
Can you provide the location of water drinking machine_1?,"[""women's room"", ""women's room_1""]"
Can water drinking machine_1 be interacted with?,"['big sign', 'big sign_1']"
Can water drinking machine_1 be interacted with?,"['display shelf', 'display shelf_1']"
Can water drinking machine_1 be interacted with?,"['handdryer', 'handdryer_1']"
Can water drinking machine_1 be interacted with?,"['handdryer', 'handdryer_2']"
Can water drinking machine_1 be interacted with?,"[""men's room"", ""men's room_1""]"
Can water drinking machine_1 be interacted with?,"['mirror', 'mirror_1']"
Can water drinking machine_1 be interacted with?,"['mirror', 'mirror_2']"
Can water drinking machine_1 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can water drinking machine_1 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can water drinking machine_1 be interacted with?,"['payment device', 'payment device_1']"
Can water drinking machine_1 be interacted with?,"['payment device', 'payment device_2']"
Can water drinking machine_1 be interacted with?,"['receipt printer', 'receipt printer_1']"
Can water drinking machine_1 be interacted with?,"['receipt printer', 'receipt printer_2']"
Can water drinking machine_1 be interacted with?,"['register', 'register_1']"
Can water drinking machine_1 be interacted with?,"['register', 'register_2']"
Can water drinking machine_1 be interacted with?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can water drinking machine_1 be interacted with?,"['service plate', 'service plate_1']"
Can water drinking machine_1 be interacted with?,"['service plate', 'service plate_2']"
Can water drinking machine_1 be interacted with?,"['sink', 'sink_1']"
Can water drinking machine_1 be interacted with?,"['sink', 'sink_2']"
Can water drinking machine_1 be interacted with?,"['soap dispenser', 'soap dispenser_1']"
Can water drinking machine_1 be interacted with?,"['soap dispenser', 'soap dispenser_2']"
Can water drinking machine_1 be interacted with?,"['toilet', 'toilet_1']"
Can water drinking machine_1 be interacted with?,"['toilet', 'toilet_2']"
Can water drinking machine_1 be interacted with?,"['trash bin', 'trash bin_1']"
